,SPY,cash
2008-04-04,0.2684789001941681,0.7315211892127991
2008-04-07,0.17333321273326874,0.8266667723655701
2008-04-08,0.42283785343170166,0.5771621465682983
2008-04-09,0.47478142380714417,0.5252185463905334
2008-04-10,0.019834555685520172,0.980165421962738
2008-04-11,0.3855825960636139,0.6144174337387085
2008-04-14,0.1328146606683731,0.8671854138374329
2008-04-15,0.9568608403205872,0.04313912242650986
2008-04-16,0.5700290203094482,0.42997094988822937
2008-04-17,0.39101141691207886,0.6089885830879211
2008-04-18,0.1029125526547432,0.8970874547958374
2008-04-21,0.6648008227348328,0.33519917726516724
2008-04-22,0.0551774762570858,0.9448224902153015
2008-04-23,0.1721137911081314,0.827886164188385
2008-04-24,0.5819700956344604,0.41802993416786194
2008-04-25,0.075643390417099,0.9243566393852234
2008-04-28,0.46494609117507935,0.5350539684295654
2008-04-29,0.8226479291915894,0.17735211551189423
2008-04-30,0.4622362554073334,0.537763774394989
2008-05-01,0.8711593151092529,0.12884066998958588
2008-05-02,0.6041431427001953,0.3958568572998047
2008-05-05,0.08389917016029358,0.916100800037384
2008-05-06,0.3894050717353821,0.6105949282646179
2008-05-07,0.9790719747543335,0.020927995443344116
2008-05-08,0.28486400842666626,0.7151360511779785
2008-05-09,0.47919726371765137,0.5208027362823486
2008-05-12,0.7024189829826355,0.2975810170173645
2008-05-13,0.3332565426826477,0.6667434573173523
2008-05-14,0.7145351767539978,0.2854648530483246
2008-05-15,0.4003047049045563,0.5996952652931213
2008-05-16,0.34344717860221863,0.6565528512001038
2008-05-19,0.46459534764289856,0.535404622554779
2008-05-20,0.6661487221717834,0.3338512182235718
2008-05-21,0.7239699959754944,0.276030033826828
2008-05-22,0.8365136384963989,0.16348636150360107
2008-05-23,0.23056063055992126,0.7694392800331116
2008-05-27,0.830661952495575,0.16933800280094147
2008-05-28,0.5854249596595764,0.4145750403404236
2008-05-29,0.7305001020431519,0.26949992775917053
2008-05-30,0.4957250952720642,0.5042749643325806
2008-06-02,0.37900349497795105,0.6209964752197266
2008-06-03,0.024802619591355324,0.9751973748207092
2008-06-04,0.05883041396737099,0.9411695599555969
2008-06-05,0.5710885524749756,0.42891138792037964
2008-06-06,0.6253839135169983,0.37461617588996887
2008-06-09,0.6643941402435303,0.3356058597564697
2008-06-10,0.37703946232795715,0.6229605674743652
2008-06-11,0.5452106595039368,0.454789400100708
2008-06-12,0.0663846954703331,0.9336152672767639
2008-06-13,0.8968878984451294,0.10311214625835419
2008-06-16,0.8950357437133789,0.10496427118778229
2008-06-17,0.49616357684135437,0.503836452960968
2008-06-18,0.43016794323921204,0.5698320269584656
2008-06-19,0.7213638424873352,0.2786361575126648
2008-06-20,0.6386682391166687,0.3613317608833313
2008-06-23,0.5124323964118958,0.48756763339042664
2008-06-24,0.3662431240081787,0.6337568759918213
2008-06-25,0.9656703472137451,0.03432965278625488
2008-06-26,0.46561139822006226,0.5343886613845825
2008-06-27,0.6165493726730347,0.38345056772232056
2008-06-30,0.9364275336265564,0.06357252597808838
2008-07-01,0.6215429306030273,0.37845703959465027
2008-07-02,0.32551804184913635,0.6744819283485413
2008-07-03,0.7582465410232544,0.2417534589767456
2008-07-07,0.8192287683486938,0.18077126145362854
2008-07-08,0.5564091801643372,0.44359076023101807
2008-07-09,0.4266243577003479,0.5733756422996521
2008-07-10,0.3914121985435486,0.6085878014564514
2008-07-11,0.7089622616767883,0.29103776812553406
2008-07-14,0.03627350181341171,0.9637264609336853
2008-07-15,0.3402951955795288,0.659704864025116
2008-07-16,0.1902582198381424,0.809741735458374
2008-07-17,0.669540286064148,0.33045971393585205
2008-07-18,0.09938047081232071,0.9006195068359375
2008-07-21,0.6584288477897644,0.3415711522102356
2008-07-22,0.8144158720970154,0.18558408319950104
2008-07-23,0.7605741620063782,0.23942580819129944
2008-07-24,0.11938130110502243,0.880618691444397
2008-07-25,0.9310831427574158,0.06891684979200363
2008-07-28,0.630711019039154,0.36928892135620117
2008-07-29,0.7403678297996521,0.2596321105957031
2008-07-30,0.8744605779647827,0.12553945183753967
2008-07-31,0.48761817812919617,0.5123817920684814
2008-08-01,0.8743320107460022,0.1256679743528366
2008-08-04,0.8478665351867676,0.1521335244178772
2008-08-05,0.2991287112236023,0.7008713483810425
2008-08-06,0.25657522678375244,0.7434247732162476
2008-08-07,0.7704532146453857,0.22954680025577545
2008-08-08,0.885094940662384,0.11490499973297119
2008-08-11,0.9233336448669434,0.07666630297899246
2008-08-12,0.34814873337745667,0.6518512964248657
2008-08-13,0.03524298220872879,0.9647570252418518
2008-08-14,0.1256502866744995,0.8743496537208557
2008-08-15,0.8392471075057983,0.16075286269187927
2008-08-18,0.9183782935142517,0.08162170648574829
2008-08-19,0.4077984094619751,0.5922015309333801
2008-08-20,0.302781879901886,0.697218120098114
2008-08-21,0.373786598443985,0.6262134313583374
2008-08-22,0.7233666777610779,0.2766333520412445
2008-08-25,0.8156282305717468,0.18437176942825317
2008-08-26,0.0893254354596138,0.910674512386322
2008-08-27,0.600586473941803,0.399413526058197
2008-08-28,0.26054564118385315,0.7394543886184692
2008-08-29,0.4942571222782135,0.5057429075241089
2008-09-02,0.7535785436630249,0.24642141163349152
2008-09-03,0.3018181324005127,0.6981818675994873
2008-09-04,0.8000684380531311,0.19993150234222412
2008-09-05,0.8818353414535522,0.11816468089818954
2008-09-08,0.48283880949020386,0.5171611905097961
2008-09-09,0.39745354652404785,0.6025465130805969
2008-09-10,0.8639103174209595,0.13608965277671814
2008-09-11,0.4686974287033081,0.5313025712966919
2008-09-12,0.5021306872367859,0.4978693127632141
2008-09-15,0.6276315450668335,0.3723684549331665
2008-09-16,0.06254425644874573,0.9374557733535767
2008-09-17,0.027764322236180305,0.9722356796264648
2008-09-18,0.5511441826820374,0.44885578751564026
2008-09-19,0.8352758288383484,0.164724200963974
2008-09-22,0.10232184082269669,0.8976781368255615
2008-09-23,0.6739993691444397,0.3260006606578827
2008-09-24,0.708058774471283,0.29194125533103943
2008-09-25,0.10801129788160324,0.8919886946678162
2008-09-26,0.05533411726355553,0.9446659088134766
2008-09-29,0.7224211692810059,0.27757886052131653
2008-09-30,0.026850946247577667,0.9731490612030029
2008-10-01,0.11087823659181595,0.8891217708587646
2008-10-02,0.37146881222724915,0.6285311579704285
2008-10-03,0.7313387989997864,0.268661230802536
2008-10-06,0.7512916922569275,0.24870827794075012
2008-10-07,0.4576493501663208,0.542350709438324
2008-10-08,0.40959489345550537,0.5904051065444946
2008-10-09,0.8506002426147461,0.1493997573852539
2008-10-10,0.15338730812072754,0.8466126322746277
2008-10-13,0.8145944476127625,0.18540558218955994
2008-10-14,0.4469713270664215,0.5530287027359009
2008-10-15,0.9539558291435242,0.04604417085647583
2008-10-16,0.6227437257766724,0.37725627422332764
2008-10-17,0.7999422550201416,0.2000577598810196
2008-10-20,0.8929345011711121,0.10706549882888794
2008-10-21,0.3256545066833496,0.6743454933166504
2008-10-22,0.8578080534934998,0.14219190180301666
2008-10-23,0.14060162007808685,0.859398365020752
2008-10-24,0.5634037852287292,0.43659621477127075
2008-10-27,0.18450002372264862,0.8154999613761902
2008-10-28,0.160037100315094,0.839962899684906
2008-10-29,0.5039873123168945,0.4960126578807831
2008-10-30,0.686825156211853,0.31317490339279175
2008-10-31,0.908129096031189,0.09187088906764984
2008-11-03,0.4350527822971344,0.564947247505188
2008-11-04,0.7278844118118286,0.27211564779281616
2008-11-05,0.23008696734905243,0.7699130177497864
2008-11-06,0.8121682405471802,0.18783177435398102
2008-11-07,0.32618194818496704,0.6738179922103882
2008-11-10,0.3556835949420929,0.6443164348602295
2008-11-11,0.6984322667121887,0.3015676736831665
2008-11-12,0.6147903203964233,0.3852096498012543
2008-11-13,0.7688976526260376,0.23110230267047882
2008-11-14,0.5104460120201111,0.48955395817756653
2008-11-17,0.6043989658355713,0.3956010341644287
2008-11-18,0.8068422675132751,0.19315771758556366
2008-11-19,0.31865015625953674,0.6813498735427856
2008-11-20,0.6757693290710449,0.3242306411266327
2008-11-21,0.7072363495826721,0.2927636504173279
2008-11-24,0.7739883661270142,0.22601161897182465
2008-11-25,0.8498599529266357,0.15014009177684784
2008-11-26,0.7283495664596558,0.271650493144989
2008-11-28,0.3610273003578186,0.6389726996421814
2008-12-01,0.6535829901695251,0.34641706943511963
2008-12-02,0.04619848355650902,0.9538014531135559
2008-12-03,0.910968005657196,0.08903198689222336
2008-12-04,0.8262874484062195,0.1737125664949417
2008-12-05,0.5931891798973083,0.4068108797073364
2008-12-08,0.25059953331947327,0.7494004964828491
2008-12-09,0.9182226061820984,0.08177737891674042
2008-12-10,0.6812674403190613,0.3187325596809387
2008-12-11,0.46881070733070374,0.5311893224716187
2008-12-12,0.8464418649673462,0.15355810523033142
2008-12-15,0.21459156274795532,0.7854084372520447
2008-12-16,0.2342866212129593,0.7657133936882019
2008-12-17,0.5817117691040039,0.4182882308959961
2008-12-18,0.7525885105133057,0.24741150438785553
2008-12-19,0.4972623884677887,0.5027375817298889
2008-12-22,0.7177383899688721,0.2822616696357727
2008-12-23,0.4100325405597687,0.5899674296379089
2008-12-24,0.6056796312332153,0.39432039856910706
2008-12-26,0.3184727430343628,0.6815271973609924
2008-12-29,0.8845345377922058,0.1154654249548912
2008-12-30,0.6224042177200317,0.3775957226753235
2008-12-31,0.27761438488960266,0.722385585308075
2009-01-02,0.894759476184845,0.10524047911167145
2009-01-05,0.5930121541023254,0.40698787569999695
2009-01-06,0.8508341908454895,0.1491658091545105
2009-01-07,0.8997397422790527,0.10026023536920547
2009-01-08,0.3525864779949188,0.6474134922027588
2009-01-09,0.15430796146392822,0.8456920981407166
2009-01-12,0.3670521676540375,0.6329478621482849
2009-01-13,0.3027600347995758,0.6972399353981018
2009-01-14,0.7822280526161194,0.217771977186203
2009-01-15,0.13187909126281738,0.8681209087371826
2009-01-16,0.9209390878677368,0.07906091958284378
2009-01-20,0.9368075132369995,0.0631924644112587
2009-01-21,0.9309195280075073,0.06908049434423447
2009-01-22,0.8270016312599182,0.172998309135437
2009-01-23,0.6520906686782837,0.3479093313217163
2009-01-26,0.8142547011375427,0.18574531376361847
2009-01-27,0.3285854160785675,0.6714146137237549
2009-01-28,0.07507999241352081,0.9249200224876404
2009-01-29,0.6532758474349976,0.34672415256500244
2009-01-30,0.1575135439634323,0.8424865007400513
2009-02-02,0.50799161195755,0.4920084774494171
2009-02-03,0.6875930428504944,0.3124069273471832
2009-02-04,0.41360148787498474,0.5863984823226929
2009-02-05,0.5353416800498962,0.46465831995010376
2009-02-06,0.5856568217277527,0.4143431782722473
2009-02-09,0.578031599521637,0.42196834087371826
2009-02-10,0.20482636988162994,0.7951736450195312
2009-02-11,0.6418315768241882,0.35816845297813416
2009-02-12,0.5740375518798828,0.4259624183177948
2009-02-13,0.4884127974510193,0.5115871429443359
2009-02-17,0.5060374140739441,0.4939625859260559
2009-02-18,0.6517619490623474,0.348238080739975
2009-02-19,0.1574288010597229,0.8425711393356323
2009-02-20,0.6744753122329712,0.32552462816238403
2009-02-23,0.5046582221984863,0.49534180760383606
2009-02-24,0.6859229207038879,0.3140770494937897
2009-02-25,0.1783333420753479,0.8216666579246521
2009-02-26,0.5197840332984924,0.48021599650382996
2009-02-27,0.14518781006336212,0.8548122048377991
2009-03-02,0.414613276720047,0.5853866934776306
2009-03-03,0.17139901220798492,0.8286010026931763
2009-03-04,0.9492501616477966,0.05074984207749367
2009-03-05,0.531020998954773,0.46897900104522705
2009-03-06,0.8066818714141846,0.19331808388233185
2009-03-09,0.3026564121246338,0.6973435878753662
2009-03-10,0.6033816337585449,0.3966183066368103
2009-03-11,0.2907097041606903,0.7092902660369873
2009-03-12,0.5739777088165283,0.4260222613811493
2009-03-13,0.35507604479789734,0.644923985004425
2009-03-16,0.46001750230789185,0.5399825572967529
2009-03-17,0.0986393615603447,0.9013606905937195
2009-03-18,0.5682692527770996,0.4317307472229004
2009-03-19,0.4900880455970764,0.5099120140075684
2009-03-20,0.6996747255325317,0.30032527446746826
2009-03-23,0.5909215211868286,0.4090784788131714
2009-03-24,0.04077054560184479,0.9592294692993164
2009-03-25,0.4423663914203644,0.557633638381958
2009-03-26,0.6826605796813965,0.31733939051628113
2009-03-27,0.8348339200019836,0.16516602039337158
2009-03-30,0.5984101891517639,0.4015897810459137
2009-03-31,0.33293551206588745,0.6670645475387573
2009-04-01,0.36451882123947144,0.6354811787605286
2009-04-02,0.20820681750774384,0.791793167591095
2009-04-03,0.7774556875228882,0.22254425287246704
2009-04-06,0.2181910276412964,0.7818089127540588
2009-04-07,0.6361832618713379,0.3638167381286621
2009-04-08,0.8574777841567993,0.1425222009420395
2009-04-09,0.698249876499176,0.30175018310546875
2009-04-13,0.626638650894165,0.37336137890815735
2009-04-14,0.4086821675300598,0.5913177728652954
2009-04-15,0.35636764764785767,0.6436323523521423
2009-04-16,0.6760520339012146,0.3239479959011078
2009-04-17,0.5222144722938538,0.47778552770614624
2009-04-20,0.5250776410102844,0.4749223589897156
2009-04-21,0.7522996664047241,0.24770036339759827
2009-04-22,0.3478681743144989,0.6521317958831787
2009-04-23,0.6590467691421509,0.34095320105552673
2009-04-24,0.6273239254951477,0.3726760745048523
2009-04-27,0.8526763916015625,0.14732366800308228
2009-04-28,0.541519045829773,0.45848095417022705
2009-04-29,0.1405622661113739,0.8594377040863037
2009-04-30,0.766103982925415,0.23389600217342377
2009-05-01,0.6318159699440002,0.36818400025367737
2009-05-04,0.28467312455177307,0.7153269052505493
2009-05-05,0.4911980926990509,0.5088018774986267
2009-05-06,0.3016738295555115,0.6983261704444885
2009-05-07,0.8900615572929382,0.10993843525648117
2009-05-08,0.846065878868103,0.15393412113189697
2009-05-11,0.5740381479263306,0.42596179246902466
2009-05-12,0.7008708715438843,0.2991291582584381
2009-05-13,0.1071760356426239,0.8928239941596985
2009-05-14,0.8424845933914185,0.15751537680625916
2009-05-15,0.18252868950366974,0.8174713253974915
2009-05-18,0.6554221510887146,0.3445778489112854
2009-05-19,0.4956069886684418,0.5043930411338806
2009-05-20,0.07441633194684982,0.9255836606025696
2009-05-21,0.16528964042663574,0.8347102999687195
2009-05-22,0.4795723557472229,0.5204276442527771
2009-05-26,0.7812420725822449,0.21875791251659393
2009-05-27,0.9414453506469727,0.05855467915534973
2009-05-28,0.24714989960193634,0.7528500556945801
2009-05-29,0.23052377998828888,0.7694762945175171
2009-06-01,0.6091532111167908,0.39084675908088684
2009-06-02,0.3549000322818756,0.6450999975204468
2009-06-03,0.23868779838085175,0.7613121867179871
2009-06-04,0.5520390868186951,0.44796091318130493
2009-06-05,0.3049602508544922,0.6950397491455078
2009-06-08,0.7735301852226257,0.22646979987621307
2009-06-09,0.4890371263027191,0.5109629034996033
2009-06-10,0.3672546148300171,0.6327453255653381
2009-06-11,0.7919272780418396,0.20807267725467682
2009-06-12,0.877032995223999,0.12296702712774277
2009-06-15,0.38669511675834656,0.6133049130439758
2009-06-16,0.08240610361099243,0.9175938963890076
2009-06-17,0.8124879002571106,0.18751215934753418
2009-06-18,0.35403627157211304,0.645963728427887
2009-06-19,0.1592850238084793,0.8407149910926819
2009-06-22,0.8021947741508484,0.19780521094799042
2009-06-23,0.41616183519363403,0.5838382244110107
2009-06-24,0.8814326524734497,0.1185673326253891
2009-06-25,0.564918577671051,0.435081422328949
2009-06-26,0.03640713170170784,0.9635928273200989
2009-06-29,0.3517025113105774,0.6482975482940674
2009-06-30,0.9492265582084656,0.05077343434095383
2009-07-01,0.8002583384513855,0.1997416615486145
2009-07-02,0.533292829990387,0.4667071998119354
2009-07-06,0.5032762289047241,0.49672380089759827
2009-07-07,0.7629634141921997,0.2370365560054779
2009-07-08,0.1654876470565796,0.8345124125480652
2009-07-09,0.19492323696613312,0.8050767779350281
2009-07-10,0.43828463554382324,0.5617153644561768
2009-07-13,0.5982136726379395,0.40178635716438293
2009-07-14,0.9028286933898926,0.09717131406068802
2009-07-15,0.5159767866134644,0.48402321338653564
2009-07-16,0.8268396258354187,0.17316032946109772
2009-07-17,0.05260627716779709,0.9473937749862671
2009-07-20,0.07328597456216812,0.9267140030860901
2009-07-21,0.8301250338554382,0.16987492144107819
2009-07-22,0.8267815709114075,0.17321841418743134
2009-07-23,0.6360222697257996,0.3639778196811676
2009-07-24,0.2805091142654419,0.7194908857345581
2009-07-27,0.8840253949165344,0.11597459018230438
2009-07-28,0.6003075838088989,0.3996924161911011
2009-07-29,0.4120998978614807,0.5879001021385193
2009-07-30,0.6731570959091187,0.3268428444862366
2009-07-31,0.640677809715271,0.3593222498893738
2009-08-03,0.29564204812049866,0.7043579816818237
2009-08-04,0.38593733310699463,0.6140626072883606
2009-08-05,0.7619178295135498,0.2380821257829666
2009-08-06,0.9265047311782837,0.07349525392055511
2009-08-07,0.14299243688583374,0.8570075631141663
2009-08-10,0.6855140924453735,0.31448590755462646
2009-08-11,0.5379981398582458,0.46200188994407654
2009-08-12,0.9544775485992432,0.04552247375249863
2009-08-13,0.26406052708625793,0.7359394431114197
2009-08-14,0.20055046677589417,0.7994495034217834
2009-08-17,0.9444046020507812,0.05559539794921875
2009-08-18,0.06129158288240433,0.9387083649635315
2009-08-19,0.41595643758773804,0.584043562412262
2009-08-20,0.1216312125325203,0.8783688545227051
2009-08-21,0.8624725341796875,0.13752740621566772
2009-08-24,0.43374302983283997,0.5662569403648376
2009-08-25,0.8881468176841736,0.11185315996408463
2009-08-26,0.0845058262348175,0.9154941439628601
2009-08-27,0.11498607695102692,0.8850139379501343
2009-08-28,0.6685898303985596,0.3314102590084076
2009-08-31,0.07124504446983337,0.928754985332489
2009-09-01,0.2779141664505005,0.7220858335494995
2009-09-02,0.6362521052360535,0.36374789476394653
2009-09-03,0.3618994355201721,0.6381006240844727
2009-09-04,0.5370075702667236,0.46299242973327637
2009-09-08,0.8002944588661194,0.1997055560350418
2009-09-09,0.2643044590950012,0.7356956005096436
2009-09-10,0.264056921005249,0.735943078994751
2009-09-11,0.7023472189903259,0.2976527512073517
2009-09-14,0.19827061891555786,0.8017293810844421
2009-09-15,0.2617354691028595,0.7382644414901733
2009-09-16,0.3441894054412842,0.6558105945587158
2009-09-17,0.3372383117675781,0.6627616882324219
2009-09-18,0.48849278688430786,0.5115072131156921
2009-09-21,0.8270280361175537,0.17297200858592987
2009-09-22,0.08672711998224258,0.9132729172706604
2009-09-23,0.35588911175727844,0.6441108584403992
2009-09-24,0.4885411560535431,0.5114588737487793
2009-09-25,0.29463809728622437,0.7053619027137756
2009-09-28,0.6386576890945435,0.36134231090545654
2009-09-29,0.8391011953353882,0.16089878976345062
2009-09-30,0.5591607093811035,0.4408392906188965
2009-10-01,0.16974394023418427,0.8302559852600098
2009-10-02,0.6880118250846863,0.3119882345199585
2009-10-05,0.8122054934501648,0.1877945363521576
2009-10-06,0.6923167705535889,0.30768319964408875
2009-10-07,0.8316306471824646,0.16836930811405182
2009-10-08,0.27632859349250793,0.7236713767051697
2009-10-09,0.8556725382804871,0.14432747662067413
2009-10-12,0.7244678139686584,0.27553224563598633
2009-10-13,0.8361794948577881,0.1638205200433731
2009-10-14,0.38943588733673096,0.6105641722679138
2009-10-15,0.7868240475654602,0.2131759077310562
2009-10-16,0.6052263975143433,0.3947736322879791
2009-10-19,0.4562118947505951,0.5437880754470825
2009-10-20,0.3706743121147156,0.6293256878852844
2009-10-21,0.5163141489028931,0.48368579149246216
2009-10-22,0.5973255038261414,0.40267446637153625
2009-10-23,0.33493179082870483,0.6650682091712952
2009-10-26,0.6037753820419312,0.39622464776039124
2009-10-27,0.7350388169288635,0.2649611234664917
2009-10-28,0.5366228222846985,0.4633771479129791
2009-10-29,0.5139444470405579,0.4860555827617645
2009-10-30,0.3132745921611786,0.686725378036499
2009-11-02,0.9157642722129822,0.08423570543527603
2009-11-03,0.8772761225700378,0.12272389978170395
2009-11-04,0.2775208055973053,0.7224792242050171
2009-11-05,0.7844394445419312,0.21556057035923004
2009-11-06,0.6934756636619568,0.3065243065357208
2009-11-09,0.8437184691429138,0.15628154575824738
2009-11-10,0.2079237848520279,0.7920762300491333
2009-11-11,0.9233218431472778,0.07667815685272217
2009-11-12,0.28588050603866577,0.7141194939613342
2009-11-13,0.11051492393016815,0.8894850611686707
2009-11-16,0.16454468667507172,0.8354552984237671
2009-11-17,0.5046334862709045,0.49536657333374023
2009-11-18,0.35089820623397827,0.6491017937660217
2009-11-19,0.5797800421714783,0.4202200174331665
2009-11-20,0.40866485238075256,0.591335117816925
2009-11-23,0.8751012682914734,0.12489878386259079
2009-11-24,0.5394609570503235,0.4605390727519989
2009-11-25,0.37442365288734436,0.625576376914978
2009-11-27,0.5108882784843445,0.4891117215156555
2009-11-30,0.8071081042289734,0.19289183616638184
2009-12-01,0.720962643623352,0.27903738617897034
2009-12-02,0.43706393241882324,0.5629361271858215
2009-12-03,0.8813487887382507,0.11865121871232986
2009-12-04,0.7922025322914124,0.20779746770858765
2009-12-07,0.32737433910369873,0.6726256012916565
2009-12-08,0.45205727219581604,0.5479427576065063
2009-12-09,0.6717047691345215,0.32829520106315613
2009-12-10,0.8795804977416992,0.12041956931352615
2009-12-11,0.45089593529701233,0.5491040945053101
2009-12-14,0.5025256276130676,0.49747440218925476
2009-12-15,0.2931390702724457,0.7068609595298767
2009-12-16,0.7243556976318359,0.27564436197280884
2009-12-17,0.8480063676834106,0.15199366211891174
2009-12-18,0.703669011592865,0.296330988407135
2009-12-21,0.5354024767875671,0.4645974636077881
2009-12-22,0.3758898675441742,0.6241101622581482
2009-12-23,0.33902695775032043,0.660973072052002
2009-12-24,0.4841736853122711,0.5158263444900513
2009-12-28,0.7331096529960632,0.26689034700393677
2009-12-29,0.3561669886112213,0.6438329815864563
2009-12-30,0.18395406007766724,0.8160459399223328
2009-12-31,0.21368509531021118,0.7863149046897888
2010-01-04,0.5858527421951294,0.4141472280025482
2010-01-05,0.3520861268043518,0.6479138731956482
2010-01-06,0.3457467555999756,0.6542532444000244
2010-01-07,0.29462388157844543,0.705376148223877
2010-01-08,0.3999672532081604,0.6000328063964844
2010-01-11,0.6574348211288452,0.3425651788711548
2010-01-12,0.3815048038959503,0.6184951663017273
2010-01-13,0.37204477190971375,0.6279551982879639
2010-01-14,0.8237577080726624,0.17624227702617645
2010-01-15,0.29181334376335144,0.7081866264343262
2010-01-19,0.43078261613845825,0.5692174434661865
2010-01-20,0.6316035389900208,0.36839643120765686
2010-01-21,0.10873515158891678,0.8912648558616638
2010-01-22,0.08470543473958969,0.9152945280075073
2010-01-25,0.6057966947555542,0.3942033350467682
2010-01-26,0.6036801934242249,0.39631980657577515
2010-01-27,0.49641525745391846,0.5035846829414368
2010-01-28,0.5216748714447021,0.47832512855529785
2010-01-29,0.7263240814208984,0.2736758589744568
2010-02-01,0.7119447588920593,0.28805527091026306
2010-02-02,0.8328636884689331,0.1671362817287445
2010-02-03,0.008885247632861137,0.9911147356033325
2010-02-04,0.2473929226398468,0.7526070475578308
2010-02-05,0.7161052823066711,0.28389477729797363
2010-02-08,0.16101576387882233,0.8389841914176941
2010-02-09,0.6582419872283936,0.3417580723762512
2010-02-10,0.3980167806148529,0.6019831895828247
2010-02-11,0.29789772629737854,0.7021023035049438
2010-02-12,0.69517982006073,0.30482017993927
2010-02-16,0.2799925208091736,0.7200074195861816
2010-02-17,0.7273845076560974,0.2726154327392578
2010-02-18,0.265675812959671,0.7343241572380066
2010-02-19,0.7375199198722839,0.2624800205230713
2010-02-22,0.6197021007537842,0.38029783964157104
2010-02-23,0.5469322204589844,0.45306774973869324
2010-02-24,0.753089964389801,0.2469100058078766
2010-02-25,0.6164683699607849,0.3835316598415375
2010-02-26,0.8589904308319092,0.1410096138715744
2010-03-01,0.6534509658813477,0.34654900431632996
2010-03-02,0.954413652420044,0.04558635875582695
2010-03-03,0.7249448299407959,0.2750551700592041
2010-03-04,0.3351351022720337,0.6648648977279663
2010-03-05,0.2898843586444855,0.7101156115531921
2010-03-08,0.39314788579940796,0.6068521738052368
2010-03-09,0.3924591839313507,0.6075407862663269
2010-03-10,0.7507339119911194,0.24926608800888062
2010-03-11,0.12607868015766144,0.873921275138855
2010-03-12,0.3235492408275604,0.676450788974762
2010-03-15,0.5479288101196289,0.45207124948501587
2010-03-16,0.4443938732147217,0.5556061267852783
2010-03-17,0.4933205842971802,0.5066794753074646
2010-03-18,0.45998015999794006,0.5400198101997375
2010-03-19,0.4340054392814636,0.5659945607185364
2010-03-22,0.3585438132286072,0.641456127166748
2010-03-23,0.5455619096755981,0.4544380307197571
2010-03-24,0.805154025554657,0.19484597444534302
2010-03-25,0.7387543320655823,0.2612457275390625
2010-03-26,0.8355597853660583,0.16444024443626404
2010-03-29,0.25824815034866333,0.7417517900466919
2010-03-30,0.9270666837692261,0.07293334603309631
2010-03-31,0.25624212622642517,0.7437578439712524
2010-04-01,0.5108100771903992,0.48918986320495605
2010-04-05,0.28687378764152527,0.7131261825561523
2010-04-06,0.738776683807373,0.26122328639030457
2010-04-07,0.8526957035064697,0.14730434119701385
2010-04-08,0.2818360924720764,0.7181638479232788
2010-04-09,0.8406434059143066,0.15935660898685455
2010-04-12,0.8390570282936096,0.16094297170639038
2010-04-13,0.5112133026123047,0.48878663778305054
2010-04-14,0.9477115273475647,0.05228852853178978
2010-04-15,0.8398749232292175,0.16012510657310486
2010-04-16,0.787855863571167,0.21214410662651062
2010-04-19,0.4211530387401581,0.5788469910621643
2010-04-20,0.6027247905731201,0.3972751498222351
2010-04-21,0.10946965217590332,0.8905303478240967
2010-04-22,0.9114587903022766,0.0885411873459816
2010-04-23,0.019078921526670456,0.9809211492538452
2010-04-26,0.35520800948143005,0.6447919607162476
2010-04-27,0.01757468655705452,0.982425332069397
2010-04-28,0.44139739871025085,0.5586025714874268
2010-04-29,0.8938603401184082,0.10613963752985
2010-04-30,0.178851917386055,0.8211480975151062
2010-05-03,0.9472615718841553,0.05273846909403801
2010-05-04,0.39862117171287537,0.601378858089447
2010-05-05,0.14060917496681213,0.8593908548355103
2010-05-06,0.7344021201133728,0.2655978798866272
2010-05-07,0.3315941095352173,0.6684058904647827
2010-05-10,0.8789782524108887,0.1210217997431755
2010-05-11,0.5680633783340454,0.4319366216659546
2010-05-12,0.7398244142532349,0.26017552614212036
2010-05-13,0.5803270936012268,0.4196728765964508
2010-05-14,0.5152661800384521,0.4847337603569031
2010-05-17,0.9761512279510498,0.023848801851272583
2010-05-18,0.5675406455993652,0.43245938420295715
2010-05-19,0.287057101726532,0.712942898273468
2010-05-20,0.7958666086196899,0.20413340628147125
2010-05-21,0.9487951993942261,0.051204804331064224
2010-05-24,0.31367525458335876,0.6863247156143188
2010-05-25,0.8948640823364258,0.10513591766357422
2010-05-26,0.3397749662399292,0.660224974155426
2010-05-27,0.09806621819734573,0.9019337296485901
2010-05-28,0.6166101098060608,0.3833898901939392
2010-06-01,0.23246783018112183,0.7675321698188782
2010-06-02,0.8731327652931213,0.12686720490455627
2010-06-03,0.6707736253738403,0.32922640442848206
2010-06-04,0.572502076625824,0.4274979531764984
2010-06-07,0.29786521196365356,0.7021347880363464
2010-06-08,0.9405522346496582,0.05944771319627762
2010-06-09,0.6487239599227905,0.3512759804725647
2010-06-10,0.8331596851348877,0.1668403297662735
2010-06-11,0.793099045753479,0.20690102875232697
2010-06-14,0.8718069791793823,0.1281929910182953
2010-06-15,0.6269676089286804,0.3730323314666748
2010-06-16,0.6846995949745178,0.3153004050254822
2010-06-17,0.3765321373939514,0.6234678626060486
2010-06-18,0.7704096436500549,0.22959038615226746
2010-06-21,0.09800238162279129,0.9019976258277893
2010-06-22,0.8980259895324707,0.10197402536869049
2010-06-23,0.20919278264045715,0.7908071279525757
2010-06-24,0.6630423069000244,0.3369576632976532
2010-06-25,0.7762616276741028,0.2237383872270584
2010-06-28,0.6433358788490295,0.35666415095329285
