,daily_return,date
2841,278.00481865722384,2011-04-19
2842,281.79452437933327,2011-04-20
2843,283.2341853691289,2011-04-21
2844,283.2341853691289,2011-04-25
2845,283.2341853691289,2011-04-26
2846,283.2341853691289,2011-04-27
2847,283.2341853691289,2011-04-28
2848,283.2341853691289,2011-04-29
2849,283.2341853691289,2011-05-02
2850,283.2341853691289,2011-05-03
2851,283.2341853691289,2011-05-04
2852,283.2341853691289,2011-05-05
2853,283.2341853691289,2011-05-06
2854,284.3316869568817,2011-05-09
2855,286.75887656964096,2011-05-10
2856,286.75887656964096,2011-05-11
2857,288.1239605298592,2011-05-12
2858,288.1239605298592,2011-05-13
2859,288.1239605298592,2011-05-16
2860,288.1239605298592,2011-05-17
2861,290.6986697617096,2011-05-18
2862,291.3909699698356,2011-05-19
2863,291.3909699698356,2011-05-20
2864,291.3909699698356,2011-05-23
2865,291.3909699698356,2011-05-24
2866,291.3909699698356,2011-05-25
2867,291.3909699698356,2011-05-26
2868,292.50833071863906,2011-05-27
2869,295.5536650010848,2011-05-31
2870,295.5536650010848,2011-06-01
2871,295.5536650010848,2011-06-02
2872,295.5536650010848,2011-06-03
2873,295.5536650010848,2011-06-06
2874,295.5536650010848,2011-06-07
2875,295.5536650010848,2011-06-08
2876,297.80907196193675,2011-06-09
2877,297.80907196193675,2011-06-10
2878,298.04257982028975,2011-06-13
2879,301.8234183919488,2011-06-14
2880,301.8234183919488,2011-06-15
2881,302.48886453742443,2011-06-16
2882,303.39133830819196,2011-06-17
2883,304.94360416318125,2011-06-20
2884,309.12250723334546,2011-06-21
2885,309.12250723334546,2011-06-22
2886,309.12250723334546,2011-06-23
2887,309.12250723334546,2011-06-24
2888,309.12250723334546,2011-06-27
2889,309.12250723334546,2011-06-28
2890,311.76986643230134,2011-06-29
2891,314.7511241183552,2011-06-30
2892,314.7511241183552,2011-07-01
2893,314.7511241183552,2011-07-05
2894,314.7511241183552,2011-07-06
2895,314.7511241183552,2011-07-07
2896,314.7511241183552,2011-07-08
2897,314.7511241183552,2011-07-11
2898,314.7511241183552,2011-07-12
2899,314.7511241183552,2011-07-13
2900,314.7511241183552,2011-07-14
2901,314.7511241183552,2011-07-15
2902,314.7511241183552,2011-07-18
2903,314.7511241183552,2011-07-19
2904,314.7511241183552,2011-07-20
2905,319.11705751403395,2011-07-21
2906,319.3305981141981,2011-07-22
2907,317.5510174214221,2011-07-25
2908,317.5510174214221,2011-07-26
2909,317.5510174214221,2011-07-27
2910,317.5510174214221,2011-07-28
2911,315.3807067690982,2011-07-29
2912,315.3807067690982,2011-08-01
2913,315.3807067690982,2011-08-02
2914,315.3807067690982,2011-08-03
2915,315.3807067690982,2011-08-04
2916,315.3807067690982,2011-08-05
2917,315.3807067690982,2011-08-08
2918,315.3807067690982,2011-08-09
2919,315.3807067690982,2011-08-10
2920,329.53608075674975,2011-08-11
2921,331.7549647317892,2011-08-12
2922,338.7764088910993,2011-08-15
2923,338.7764088910993,2011-08-16
2924,338.7764088910993,2011-08-17
2925,338.7764088910993,2011-08-18
2926,333.2440128384581,2011-08-19
2927,333.5103481403552,2011-08-22
2928,344.4864089991036,2011-08-23
2929,349.33828678700604,2011-08-24
2930,349.33828678700604,2011-08-25
2931,354.41566796670617,2011-08-26
2932,364.600158594169,2011-08-29
2933,365.5614684306608,2011-08-30
2934,367.1837578442834,2011-08-31
2935,367.1837578442834,2011-09-01
2936,367.1837578442834,2011-09-02
2937,367.1837578442834,2011-09-06
2938,377.54102169048105,2011-09-07
2939,377.54102169048105,2011-09-08
2940,377.54102169048105,2011-09-09
2941,379.98349614049647,2011-09-12
2942,383.46839514746125,2011-09-13
2943,388.7772644062623,2011-09-14
2944,395.4865264096807,2011-09-15
2945,395.4865264096807,2011-09-16
2946,395.4865264096807,2011-09-19
2947,395.4865264096807,2011-09-20
2948,395.4865264096807,2011-09-21
2949,395.4865264096807,2011-09-22
2950,397.8693751108285,2011-09-23
2951,397.8693751108285,2011-09-26
2952,397.8693751108285,2011-09-27
2953,397.8693751108285,2011-09-28
2954,397.8693751108285,2011-09-29
2955,397.8693751108285,2011-09-30
2956,397.8693751108285,2011-10-03
2957,406.59181589844826,2011-10-04
2958,414.1200777283079,2011-10-05
2959,421.61188291754786,2011-10-06
2960,421.61188291754786,2011-10-07
2961,435.7130965079668,2011-10-10
2962,436.1503337599733,2011-10-11
2963,436.1503337599733,2011-10-12
2964,436.1503337599733,2011-10-13
2965,436.1503337599733,2011-10-14
2966,436.1503337599733,2011-10-17
2967,436.1503337599733,2011-10-18
2968,436.1503337599733,2011-10-19
2969,436.1503337599733,2011-10-20
2970,444.43148192006527,2011-10-21
2971,444.43148192006527,2011-10-24
2972,444.43148192006527,2011-10-25
2973,448.94641628361177,2011-10-26
2974,464.58540149044694,2011-10-27
2975,464.58540149044694,2011-10-28
2976,464.58540149044694,2011-10-31
2977,464.58540149044694,2011-11-01
2978,464.58540149044694,2011-11-02
2979,473.0536468427728,2011-11-03
2980,473.0536468427728,2011-11-04
2981,473.0536468427728,2011-11-07
2982,473.0536468427728,2011-11-08
2983,473.0536468427728,2011-11-09
2984,473.0536468427728,2011-11-10
2985,473.0536468427728,2011-11-11
2986,473.0536468427728,2011-11-14
2987,473.0536468427728,2011-11-15
2988,473.0536468427728,2011-11-16
2989,473.0536468427728,2011-11-17
2990,473.0536468427728,2011-11-18
2991,473.0536468427728,2011-11-21
2992,473.0536468427728,2011-11-22
2993,473.0536468427728,2011-11-23
2994,473.0536468427728,2011-11-25
2995,473.0536468427728,2011-11-28
2996,473.0536468427728,2011-11-29
2997,473.0536468427728,2011-11-30
2998,473.0536468427728,2011-12-01
2999,473.0536468427728,2011-12-02
3000,478.2063374645016,2011-12-05
3001,478.3579784261658,2011-12-06
3002,480.1386054653092,2011-12-07
3003,469.60605134445865,2011-12-08
3004,469.60605134445865,2011-12-09
3005,469.60605134445865,2011-12-12
3006,469.60605134445865,2011-12-13
3007,469.60605134445865,2011-12-14
3008,471.3032444295888,2011-12-15
3009,472.0020562363067,2011-12-16
3010,472.0020562363067,2011-12-19
3011,472.0020562363067,2011-12-20
3012,472.9161524076744,2011-12-21
3013,472.9161524076744,2011-12-22
3014,477.1443459465463,2011-12-23
3015,477.1443459465463,2011-12-27
3016,477.1443459465463,2011-12-28
3017,477.1443459465463,2011-12-29
3018,477.1443459465463,2011-12-30
3019,477.1443459465463,2012-01-03
3020,477.1443459465463,2012-01-04
3021,477.1443459465463,2012-01-05
3022,477.1443459465463,2012-01-06
3023,478.30261419988454,2012-01-09
3024,482.44967334392805,2012-01-10
3025,482.44967334392805,2012-01-11
3026,482.44967334392805,2012-01-12
3027,482.44967334392805,2012-01-13
3028,484.3218673539999,2012-01-17
3029,484.3218673539999,2012-01-18
3030,486.87751467812,2012-01-19
3031,488.69216513352296,2012-01-20
3032,488.69216513352296,2012-01-23
3033,488.69216513352296,2012-01-24
3034,492.7811847676162,2012-01-25
3035,492.7811847676162,2012-01-26
3036,492.7811847676162,2012-01-27
3037,492.7811847676162,2012-01-30
3038,492.7811847676162,2012-01-31
3039,492.7811847676162,2012-02-01
3040,493.5623661883941,2012-02-02
3041,500.48150720889447,2012-02-03
3042,500.48150720889447,2012-02-06
3043,501.7472297558723,2012-02-07
3044,503.2360147277286,2012-02-08
3045,503.86889360955547,2012-02-09
3046,503.86889360955547,2012-02-10
3047,503.86889360955547,2012-02-13
3048,503.86889360955547,2012-02-14
3049,503.86889360955547,2012-02-15
3050,503.86889360955547,2012-02-16
3051,503.86889360955547,2012-02-17
3052,503.86889360955547,2012-02-21
3053,503.86889360955547,2012-02-22
3054,503.86889360955547,2012-02-23
3055,503.86889360955547,2012-02-24
3056,503.86889360955547,2012-02-27
3057,503.86889360955547,2012-02-28
3058,503.86889360955547,2012-02-29
3059,503.86889360955547,2012-03-01
3060,503.86889360955547,2012-03-02
3061,503.86889360955547,2012-03-05
3062,503.86889360955547,2012-03-06
3063,503.86889360955547,2012-03-07
3064,503.86889360955547,2012-03-08
3065,503.86889360955547,2012-03-09
3066,503.86889360955547,2012-03-12
3067,503.86889360955547,2012-03-13
3068,503.86889360955547,2012-03-14
3069,503.86889360955547,2012-03-15
3070,503.86889360955547,2012-03-16
3071,503.86889360955547,2012-03-19
3072,503.86889360955547,2012-03-20
3073,503.86889360955547,2012-03-21
3074,503.86889360955547,2012-03-22
3075,503.86889360955547,2012-03-23
3076,503.86889360955547,2012-03-26
3077,503.86889360955547,2012-03-27
3078,503.86889360955547,2012-03-28
3079,503.86889360955547,2012-03-29
3080,503.86889360955547,2012-03-30
3081,503.86889360955547,2012-04-02
3082,503.86889360955547,2012-04-03
3083,503.86889360955547,2012-04-04
3084,503.86889360955547,2012-04-05
3085,503.86889360955547,2012-04-09
3086,503.86889360955547,2012-04-10
3087,507.9473163827711,2012-04-11
3088,514.5839339527498,2012-04-12
3089,514.5839339527498,2012-04-13
3090,514.2461879882231,2012-04-16
3091,521.8632854975358,2012-04-17
3092,521.8632854975358,2012-04-18
3093,521.8632854975358,2012-04-19
3094,522.734834551206,2012-04-20
3095,522.734834551206,2012-04-23
3096,522.734834551206,2012-04-24
3097,522.734834551206,2012-04-25
3098,526.3776366703365,2012-04-26
3099,527.2415273503067,2012-04-27
3100,527.2415273503067,2012-04-30
3101,527.2415273503067,2012-05-01
3102,527.2415273503067,2012-05-02
3103,527.2415273503067,2012-05-03
3104,527.2415273503067,2012-05-04
3105,527.6265412436733,2012-05-07
3106,527.6265412436733,2012-05-08
3107,527.6265412436733,2012-05-09
3108,527.6265412436733,2012-05-10
3109,527.6265412436733,2012-05-11
3110,527.6265412436733,2012-05-14
3111,527.6265412436733,2012-05-15
3112,527.6265412436733,2012-05-16
3113,527.6265412436733,2012-05-17
3114,523.1105913191153,2012-05-18
3115,532.102005724821,2012-05-21
3116,533.0294489969388,2012-05-22
3117,533.0294489969388,2012-05-23
3118,533.0294489969388,2012-05-24
3119,533.0294489969388,2012-05-25
3120,533.0294489969388,2012-05-29
3121,533.0294489969388,2012-05-30
3122,533.0294489969388,2012-05-31
3123,533.0294489969388,2012-06-01
3124,532.7798975607008,2012-06-04
3125,536.8142863291841,2012-06-05
3126,548.8754950854651,2012-06-06
3127,549.208256451149,2012-06-07
3128,553.5753282332173,2012-06-08
3129,546.5465181101242,2012-06-11
3130,552.8267522766023,2012-06-12
3131,549.2915055566447,2012-06-13
3132,555.1140067590712,2012-06-14
3133,555.1140067590712,2012-06-15
3134,555.1140067590712,2012-06-18
3135,560.4833917063913,2012-06-19
3136,560.4833917063913,2012-06-20
3137,560.4833917063913,2012-06-21
3138,564.7998690642941,2012-06-22
3139,564.7998690642941,2012-06-25
3140,567.6385553556698,2012-06-26
3141,572.7565576569056,2012-06-27
3142,572.7565576569056,2012-06-28
3143,572.7565576569056,2012-06-29
3144,572.7565576569056,2012-07-02
3145,572.7565576569056,2012-07-03
3146,572.7565576569056,2012-07-05
3147,572.7565576569056,2012-07-06
3148,572.7565576569056,2012-07-09
3149,567.7624279799556,2012-07-10
3150,567.8471481936726,2012-07-11
3151,567.8471481936726,2012-07-12
3152,567.8471481936726,2012-07-13
3153,567.8471481936726,2012-07-16
3154,571.7465922704123,2012-07-17
3155,575.9815036606408,2012-07-18
3156,575.9815036606408,2012-07-19
3157,575.9815036606408,2012-07-20
3158,575.9815036606408,2012-07-23
3159,575.9815036606408,2012-07-24
3160,576.1104645900537,2012-07-25
3161,585.6148044872034,2012-07-26
3162,596.409398483129,2012-07-27
3163,596.409398483129,2012-07-30
3164,596.409398483129,2012-07-31
3165,596.409398483129,2012-08-01
3166,596.409398483129,2012-08-02
3167,596.409398483129,2012-08-03
3168,596.409398483129,2012-08-06
3169,596.409398483129,2012-08-07
3170,596.409398483129,2012-08-08
3171,596.409398483129,2012-08-09
3172,597.3852304936107,2012-08-10
3173,597.3852304936107,2012-08-13
3174,597.3852304936107,2012-08-14
3175,598.0639950225557,2012-08-15
3176,602.4770578954436,2012-08-16
3177,603.2830982288026,2012-08-17
3178,603.3254837356772,2012-08-20
3179,601.5008791156341,2012-08-21
3180,601.7555897695162,2012-08-22
3181,601.7555897695162,2012-08-23
3182,601.7555897695162,2012-08-24
3183,601.7555897695162,2012-08-27
3184,601.7555897695162,2012-08-28
3185,601.7555897695162,2012-08-29
3186,601.7555897695162,2012-08-30
3187,601.7555897695162,2012-08-31
3188,601.7555897695162,2012-09-04
3189,601.7555897695162,2012-09-05
3190,601.7555897695162,2012-09-06
3191,604.0992980009073,2012-09-07
3192,604.0992980009073,2012-09-10
3193,605.7828949821854,2012-09-11
3194,607.80363737709,2012-09-12
3195,617.0644266484676,2012-09-13
3196,617.0644266484676,2012-09-14
3197,617.0644266484676,2012-09-17
3198,617.0644266484676,2012-09-18
3199,617.0644266484676,2012-09-19
3200,617.0644266484676,2012-09-20
3201,617.0644266484676,2012-09-21
3202,617.0644266484676,2012-09-24
3203,617.0644266484676,2012-09-25
3204,617.0644266484676,2012-09-26
3205,617.0644266484676,2012-09-27
3206,617.0644266484676,2012-09-28
3207,617.0644266484676,2012-10-01
3208,617.0644266484676,2012-10-02
3209,617.0644266484676,2012-10-03
3210,617.0644266484676,2012-10-04
3211,617.0644266484676,2012-10-05
3212,617.0644266484676,2012-10-08
3213,617.0644266484676,2012-10-09
3214,617.0644266484676,2012-10-10
3215,617.408934344948,2012-10-11
3216,615.384881377779,2012-10-12
3217,620.5100254729855,2012-10-15
3218,626.7977124358307,2012-10-16
3219,629.640242147761,2012-10-17
3220,629.640242147761,2012-10-18
3221,629.640242147761,2012-10-19
3222,629.7281592123751,2012-10-22
3223,629.7281592123751,2012-10-23
3224,629.7281592123751,2012-10-24
3225,629.7281592123751,2012-10-25
3226,629.7281592123751,2012-10-26
3227,629.7281592123751,2012-10-31
3228,629.7281592123751,2012-11-01
3229,629.7281592123751,2012-11-02
3230,631.018124049216,2012-11-05
3231,631.018124049216,2012-11-06
3232,616.7168058865184,2012-11-07
3233,616.7168058865184,2012-11-08
3234,616.7168058865184,2012-11-09
3235,616.7168058865184,2012-11-12
3236,616.7168058865184,2012-11-13
3237,616.7168058865184,2012-11-14
3238,615.6732200615211,2012-11-15
3239,618.7131390086494,2012-11-16
3240,631.2352808224507,2012-11-19
3241,631.5076272467722,2012-11-20
3242,632.686963385756,2012-11-21
3243,641.3076580915165,2012-11-23
3244,641.3076580915165,2012-11-26
3245,641.3076580915165,2012-11-27
3246,641.3076580915165,2012-11-28
3247,641.3076580915165,2012-11-29
3248,641.3076580915165,2012-11-30
3249,641.3076580915165,2012-12-03
3250,641.3076580915165,2012-12-04
3251,641.3076580915165,2012-12-05
3252,641.3076580915165,2012-12-06
3253,641.3076580915165,2012-12-07
3254,641.5776835173981,2012-12-10
3255,645.9455221255744,2012-12-11
3256,645.9455221255744,2012-12-12
3257,645.9455221255744,2012-12-13
3258,643.5452678835004,2012-12-14
3259,651.1085593369629,2012-12-17
3260,658.3544481937643,2012-12-18
3261,658.3544481937643,2012-12-19
3262,658.3544481937643,2012-12-20
3263,658.3544481937643,2012-12-21
3264,658.3544481937643,2012-12-24
3265,658.3544481937643,2012-12-26
3266,658.3544481937643,2012-12-27
3267,658.3544481937643,2012-12-28
3268,669.5442217161162,2012-12-31
3269,686.7049349756509,2013-01-02
3270,686.7049349756509,2013-01-03
3271,686.7049349756509,2013-01-04
3272,686.7049349756509,2013-01-07
3273,686.7049349756509,2013-01-08
3274,686.7049349756509,2013-01-09
3275,686.7049349756509,2013-01-10
3276,686.7049349756509,2013-01-11
3277,686.7049349756509,2013-01-14
3278,687.1722853246848,2013-01-15
3279,687.0787460626361,2013-01-16
3280,691.5174283819513,2013-01-17
3281,693.0592910028873,2013-01-18
3282,696.7972721372856,2013-01-22
3283,697.9185756627878,2013-01-23
3284,698.1058271674899,2013-01-24
3285,702.0304111293225,2013-01-25
3286,701.1894659190594,2013-01-28
3287,703.9462578178484,2013-01-29
3288,703.9462578178484,2013-01-30
3289,703.9462578178484,2013-01-31
3290,703.9462578178484,2013-02-01
3291,703.9462578178484,2013-02-04
3292,703.9462578178484,2013-02-05
3293,703.9462578178484,2013-02-06
3294,703.9462578178484,2013-02-07
3295,703.9462578178484,2013-02-08
3296,703.9462578178484,2013-02-11
3297,703.9462578178484,2013-02-12
3298,703.9462578178484,2013-02-13
3299,703.9462578178484,2013-02-14
3300,703.9462578178484,2013-02-15
3301,703.9462578178484,2013-02-19
3302,703.9462578178484,2013-02-20
3303,703.9462578178484,2013-02-21
3304,703.9462578178484,2013-02-22
3305,703.9462578178484,2013-02-25
3306,703.9462578178484,2013-02-26
3307,712.8155523281825,2013-02-27
3308,712.8155523281825,2013-02-28
3309,712.8155523281825,2013-03-01
3310,712.8155523281825,2013-03-04
3311,719.2016442466524,2013-03-05
3312,720.1805556627264,2013-03-06
3313,721.4855407889229,2013-03-07
3314,724.5623598924989,2013-03-08
3315,727.3124581431031,2013-03-11
3316,727.3124581431031,2013-03-12
3317,728.3400964470354,2013-03-13
3318,732.2181922226426,2013-03-14
3319,732.2181922226426,2013-03-15
3320,732.2181922226426,2013-03-18
3321,732.2181922226426,2013-03-19
3322,732.2181922226426,2013-03-20
3323,732.2181922226426,2013-03-21
3324,732.2181922226426,2013-03-22
3325,732.2181922226426,2013-03-25
3326,732.2181922226426,2013-03-26
3327,732.2181922226426,2013-03-27
3328,732.2181922226426,2013-03-28
3329,732.2181922226426,2013-04-01
3330,732.2181922226426,2013-04-02
3331,732.2181922226426,2013-04-03
3332,732.2181922226426,2013-04-04
3333,732.2181922226426,2013-04-05
3334,732.2181922226426,2013-04-08
3335,732.2181922226426,2013-04-09
3336,741.1870445933085,2013-04-10
3337,743.6162145908654,2013-04-11
3338,743.6162145908654,2013-04-12
3339,743.6162145908654,2013-04-15
3340,743.6162145908654,2013-04-16
3341,743.6162145908654,2013-04-17
3342,738.9656352948034,2013-04-18
3343,738.9656352948034,2013-04-19
3344,742.2450461720643,2013-04-22
3345,749.8970632781819,2013-04-23
3346,750.3722323177145,2013-04-24
3347,753.4140148808277,2013-04-25
3348,753.4140148808277,2013-04-26
3349,758.460858879696,2013-04-29
3350,758.460858879696,2013-04-30
3351,758.460858879696,2013-05-01
3352,765.5050170664499,2013-05-02
3353,773.2681002697941,2013-05-03
3354,775.2327145486402,2013-05-06
3355,779.161589869621,2013-05-07
3356,782.707998141486,2013-05-08
3357,780.5036244448726,2013-05-09
3358,783.0431314712931,2013-05-10
3359,783.6661527207766,2013-05-13
3360,791.7642809447502,2013-05-14
3361,796.0294376148498,2013-05-15
3362,796.0294376148498,2013-05-16
3363,803.7324325470613,2013-05-17
3364,803.7324325470613,2013-05-20
3365,803.7324325470613,2013-05-21
3366,803.7324325470613,2013-05-22
3367,803.7324325470613,2013-05-23
3368,803.7324325470613,2013-05-24
3369,803.7324325470613,2013-05-28
3370,803.7324325470613,2013-05-29
3371,803.7324325470613,2013-05-30
3372,803.7324325470613,2013-05-31
3373,803.7324325470613,2013-06-03
3374,803.7324325470613,2013-06-04
3375,803.7324325470613,2013-06-05
3376,811.0085015616354,2013-06-06
3377,821.32501425476,2013-06-07
3378,821.32501425476,2013-06-10
3379,821.32501425476,2013-06-11
3380,821.32501425476,2013-06-12
3381,833.8161509677942,2013-06-13
3382,833.8161509677942,2013-06-14
3383,833.8161509677942,2013-06-17
3384,833.8161509677942,2013-06-18
3385,833.8161509677942,2013-06-19
3386,833.8161509677942,2013-06-20
3387,836.4929127100929,2013-06-21
3388,836.4929127100929,2013-06-24
3389,844.5349712820882,2013-06-25
3390,852.8968805731874,2013-06-26
3391,852.8968805731874,2013-06-27
3392,849.4020642998186,2013-06-28
3393,854.379156349069,2013-07-01
3394,853.5850696407665,2013-07-02
3395,853.955662850924,2013-07-03
3396,863.1685634643613,2013-07-05
3397,868.0930464198702,2013-07-08
3398,868.0930464198702,2013-07-09
3399,868.4086619848789,2013-07-10
3400,880.2369696497545,2013-07-11
3401,880.6047220149677,2013-07-12
3402,880.6047220149677,2013-07-15
3403,880.6047220149677,2013-07-16
3404,882.8654547053947,2013-07-17
3405,887.7015531738123,2013-07-18
3406,889.2785732283237,2013-07-19
3407,891.0133434709949,2013-07-22
3408,889.1206303093292,2013-07-23
3409,885.8617446262576,2013-07-24
3410,888.01676445388,2013-07-25
3411,888.01676445388,2013-07-26
3412,888.01676445388,2013-07-29
3413,888.01676445388,2013-07-30
3414,888.01676445388,2013-07-31
3415,888.01676445388,2013-08-01
3416,888.01676445388,2013-08-02
3417,888.01676445388,2013-08-05
3418,888.01676445388,2013-08-06
3419,888.01676445388,2013-08-07
3420,888.01676445388,2013-08-08
3421,888.01676445388,2013-08-09
3422,888.01676445388,2013-08-12
3423,888.01676445388,2013-08-13
3424,888.01676445388,2013-08-14
3425,888.01676445388,2013-08-15
3426,885.0812989582788,2013-08-16
3427,885.0812989582788,2013-08-19
3428,889.4320771455559,2013-08-20
3429,889.4320771455559,2013-08-21
3430,897.5397690908807,2013-08-22
3431,897.5397690908807,2013-08-23
3432,897.5397690908807,2013-08-26
3433,897.5397690908807,2013-08-27
3434,900.7273300150429,2013-08-28
3435,902.1557989457242,2013-08-29
3436,902.1557989457242,2013-08-30
3437,902.1557989457242,2013-09-03
3438,909.6192670483838,2013-09-04
3439,910.7718807684719,2013-09-05
3440,911.2109142217723,2013-09-06
3441,919.9367544078451,2013-09-09
3442,926.7415717271045,2013-09-10
3443,926.7415717271045,2013-09-11
3444,926.7415717271045,2013-09-12
3445,926.7415717271045,2013-09-13
3446,926.7415717271045,2013-09-16
3447,930.8772246383461,2013-09-17
3448,941.6511296609359,2013-09-18
3449,941.6511296609359,2013-09-19
3450,941.6511296609359,2013-09-20
3451,937.2934169667225,2013-09-23
3452,935.0870400242878,2013-09-24
3453,935.0870400242878,2013-09-25
3454,935.0870400242878,2013-09-26
3455,935.0870400242878,2013-09-27
3456,935.0870400242878,2013-09-30
3457,935.0870400242878,2013-10-01
3458,935.0870400242878,2013-10-02
3459,935.0870400242878,2013-10-03
3460,935.0870400242878,2013-10-04
3461,935.0870400242878,2013-10-07
3462,935.0870400242878,2013-10-08
3463,935.7650394234921,2013-10-09
3464,935.7650394234921,2013-10-10
3465,935.7650394234921,2013-10-11
3466,935.7650394234921,2013-10-14
3467,935.7650394234921,2013-10-15
3468,935.7650394234921,2013-10-16
3469,942.0190556441141,2013-10-17
3470,948.3816078865858,2013-10-18
3471,948.3816078865858,2013-10-21
3472,948.3816078865858,2013-10-22
3473,948.3816078865858,2013-10-23
3474,951.5324471515939,2013-10-24
3475,955.8788253589081,2013-10-25
3476,957.3994383069145,2013-10-28
3477,962.506172542196,2013-10-29
3478,962.506172542196,2013-10-30
3479,962.506172542196,2013-10-31
3480,962.506172542196,2013-11-01
3481,962.506172542196,2013-11-04
3482,962.506172542196,2013-11-05
3483,962.506172542196,2013-11-06
3484,962.506172542196,2013-11-07
3485,962.506172542196,2013-11-08
3486,962.506172542196,2013-11-11
3487,962.506172542196,2013-11-12
3488,962.506172542196,2013-11-13
3489,962.506172542196,2013-11-14
3490,962.506172542196,2013-11-15
3491,962.506172542196,2013-11-18
3492,962.506172542196,2013-11-19
3493,962.506172542196,2013-11-20
3494,962.506172542196,2013-11-21
3495,962.506172542196,2013-11-22
3496,961.5479612770636,2013-11-25
3497,961.8143414838395,2013-11-26
3498,964.1567004293139,2013-11-27
3499,964.1567004293139,2013-11-29
3500,964.1567004293139,2013-12-02
3501,964.1567004293139,2013-12-03
3502,964.1567004293139,2013-12-04
3503,964.1567004293139,2013-12-05
3504,964.1567004293139,2013-12-06
3505,964.1567004293139,2013-12-09
3506,964.1567004293139,2013-12-10
3507,964.1567004293139,2013-12-11
3508,964.1567004293139,2013-12-12
3509,964.1567004293139,2013-12-13
3510,970.165481810784,2013-12-16
3511,970.165481810784,2013-12-17
3512,970.165481810784,2013-12-18
3513,970.165481810784,2013-12-19
3514,970.165481810784,2013-12-20
3515,975.3489756406194,2013-12-23
3516,977.4862469868756,2013-12-24
3517,982.4555676900607,2013-12-26
3518,982.4555676900607,2013-12-27
3519,982.4555676900607,2013-12-30
3520,987.1050758291867,2013-12-31
3521,987.1050758291867,2014-01-02
3522,987.1050758291867,2014-01-03
3523,987.1050758291867,2014-01-06
3524,987.1050758291867,2014-01-07
3525,987.1050758291867,2014-01-08
3526,987.1050758291867,2014-01-09
3527,987.1050758291867,2014-01-10
3528,987.1050758291867,2014-01-13
3529,987.1050758291867,2014-01-14
3530,987.1050758291867,2014-01-15
3531,987.1050758291867,2014-01-16
3532,987.1050758291867,2014-01-17
3533,987.1050758291867,2014-01-21
3534,987.1050758291867,2014-01-22
3535,987.1050758291867,2014-01-23
3536,987.1050758291867,2014-01-24
3537,987.1050758291867,2014-01-27
3538,987.1050758291867,2014-01-28
3539,987.1050758291867,2014-01-29
3540,987.1050758291867,2014-01-30
3541,987.1050758291867,2014-01-31
3542,987.1050758291867,2014-02-03
3543,994.0194819441956,2014-02-04
3544,994.0194819441956,2014-02-05
3545,1007.127727824128,2014-02-06
3546,1019.6119186084421,2014-02-07
3547,1021.4842898200936,2014-02-10
3548,1032.6630203573618,2014-02-11
3549,1032.6630203573618,2014-02-12
3550,1032.6630203573618,2014-02-13
3551,1032.6630203573618,2014-02-14
3552,1032.6630203573618,2014-02-18
3553,1032.6630203573618,2014-02-19
3554,1032.6630203573618,2014-02-20
3555,1032.6630203573618,2014-02-21
3556,1032.6630203573618,2014-02-24
3557,1032.2721871831213,2014-02-25
3558,1032.3281218245993,2014-02-26
3559,1037.7450675929556,2014-02-27
3560,1040.369739845789,2014-02-28
3561,1040.369739845789,2014-03-03
3562,1040.369739845789,2014-03-04
3563,1041.312881739881,2014-03-05
3564,1043.6975051204197,2014-03-06
3565,1044.1410998140987,2014-03-07
3566,1044.1410998140987,2014-03-10
3567,1044.1410998140987,2014-03-11
3568,1044.1410998140987,2014-03-12
3569,1044.1410998140987,2014-03-13
3570,1044.1410998140987,2014-03-14
3571,1044.1410998140987,2014-03-17
3572,1044.1410998140987,2014-03-18
3573,1044.1410998140987,2014-03-19
3574,1044.1410998140987,2014-03-20
3575,1044.1410998140987,2014-03-21
3576,1044.1410998140987,2014-03-24
3577,1044.1410998140987,2014-03-25
3578,1044.1410998140987,2014-03-26
3579,1044.1410998140987,2014-03-27
3580,1049.2889907986857,2014-03-28
3581,1057.8876119477866,2014-03-31
3582,1057.8876119477866,2014-04-01
3583,1057.8876119477866,2014-04-02
3584,1056.4875154865276,2014-04-03
3585,1056.4875154865276,2014-04-04
3586,1056.4875154865276,2014-04-07
3587,1060.8433256762971,2014-04-08
3588,1072.2481313207743,2014-04-09
3589,1072.2481313207743,2014-04-10
3590,1072.2481313207743,2014-04-11
3591,1080.6954817750332,2014-04-14
3592,1088.1389636913907,2014-04-15
3593,1099.540293628764,2014-04-16
3594,1099.540293628764,2014-04-17
3595,1099.540293628764,2014-04-21
3596,1099.540293628764,2014-04-22
3597,1099.540293628764,2014-04-23
3598,1099.540293628764,2014-04-24
3599,1099.540293628764,2014-04-25
3600,1099.540293628764,2014-04-28
3601,1099.540293628764,2014-04-29
3602,1099.540293628764,2014-04-30
3603,1099.657270578693,2014-05-01
3604,1099.657270578693,2014-05-02
3605,1099.657270578693,2014-05-05
3606,1099.657270578693,2014-05-06
3607,1099.657270578693,2014-05-07
3608,1099.657270578693,2014-05-08
3609,1099.657270578693,2014-05-09
3610,1099.657270578693,2014-05-12
3611,1099.657270578693,2014-05-13
3612,1094.4474669451934,2014-05-14
3613,1094.4474669451934,2014-05-15
3614,1094.4474669451934,2014-05-16
3615,1094.4474669451934,2014-05-19
3616,1094.4474669451934,2014-05-20
3617,1094.4474669451934,2014-05-21
3618,1094.4474669451934,2014-05-22
