index,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,2year_rate,10year_rate,30year_rate,buy_signal
395,2023-06-29,79.81999969482422,80.52999877929688,79.4800033569336,80.38999938964844,1891800,WELL,3,0.8149111818462842,83.508616823901,75.09138241315956,56.27836698715922,65.61363470564085,9.31248664520882,77.95733311971028,76.79505106608073,13.539999961853027,630.1023379732571,4.87,3.85,3.92,3.928089e-39
395,2023-06-29,75.75,79.43000030517578,75.41999816894531,79.3499984741211,799400,TECH,3,-1.1367960242973112,83.73789611601903,73.29710449433254,50.18042698322383,-44.42690602211463,6.63742229298615,79.98233337402344,80.43445167541503,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.970385e-39
395,2023-06-29,70.3499984741211,71.41000366210938,70.12000274658203,71.33000183105469,1128000,HIG,3,0.2489010167033569,72.2462977259136,69.35470096183055,52.17242727732594,45.49909812989391,9.3308516637977,70.37943623860677,69.90755729675293,13.539999961853027,630.1023379732571,4.87,3.85,3.92,7.1553e-41
395,2023-06-29,88.36000061035156,89.27999877929688,88.0999984741211,88.87999725341797,2538100,DUK,3,-0.7922443270863084,92.83179131801162,88.39120825474228,41.74506526823231,-114.82723065363854,26.436122367214686,90.61133321126302,94.01127217610676,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.016e-42
395,2023-06-29,108.08999633789062,109.79000091552734,107.31999969482422,109.4000015258789,1618200,TER,3,2.37473585411756,113.1010435043982,100.80395603783812,56.99660933392118,76.38161729012859,18.66455855853968,104.02843958536783,99.90113792419432,13.539999961853027,630.1023379732571,4.87,3.85,3.92,2.93e-43
395,2023-06-29,63.77000045776367,64.44000244140625,63.630001068115234,63.43642807006836,7023100,BMY,3,-0.4756584217421675,65.72204283793792,63.24025269428865,41.51177993090084,-104.09370639811328,24.382729573332067,64.54293111165364,66.45473683675131,13.539999961853027,630.1023379732571,4.87,3.85,3.92,4e-44
395,2023-06-29,119.12000274658205,120.18000030517578,118.33999633789062,120.13999938964844,692600,EXPD,3,1.257931551163182,120.59066664496711,112.06233247002312,58.59569833282667,168.02403251401375,12.541990424337918,115.3147575378418,113.24579416910808,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1e-45
395,2023-06-29,124.5999984741211,124.63999938964844,122.91000366210938,123.4065399169922,2294600,LEN,3,3.4345478278508352,127.54116183216166,107.63314084117818,63.424696985174826,120.56232271764296,27.932396550515875,114.9610984802246,112.22654215494792,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1e-45
395,2023-06-29,30.780000686645508,30.989999771118164,30.420000076293945,30.63999938964844,9988700,TFC,3,-0.114547393653261,33.69007541625612,29.552924995731185,46.23709139984864,-29.892820109636958,11.636626774517756,31.18033351898193,30.780069478352864,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,42.033451080322266,42.54401397705078,41.91901397705078,42.4207763671875,3162170,BWA,3,0.181648101363784,42.96815471523574,39.21494426852891,54.15136681298317,132.80373905624265,0.5518134671934641,40.8760732014974,40.95365657806396,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,53.31999969482422,53.720001220703125,53.13999938964844,53.290000915527344,6896500,BSX,3,0.4809622296844154,55.42134018697621,49.85366019449352,55.82243554189039,47.872372568988375,5.912933468952997,52.49733352661133,52.24016679128011,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,83.33999633789062,83.83000183105469,83.08999633789062,83.73999786376953,4138700,TJX,3,1.2722114383785907,84.14474612759467,76.54925564242485,62.1193828250603,155.4104572421581,22.487806479535283,79.45800043741862,78.64839274088541,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,510.0,515.1500244140625,506.0799865722656,514.3900146484375,999200,TMO,3,-3.5240132594491342,535.968298512826,507.0104704080723,44.12277676604607,-112.54911177589064,26.819242753747467,520.969873046875,539.1250946044922,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,56.0,57.220001220703125,55.150001525878906,57.09999847412109,1972800,BXP,3,1.4895567067250184,58.06407635937311,47.88047854174993,56.69291090936093,116.10288213805316,11.727806968793612,51.36151339213053,51.01292737325033,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,51.290000915527344,52.06999969482422,51.06999969482422,51.790000915527344,1114300,LNT,3,-0.1983464601688496,54.2636433615571,51.20735730982962,45.61225904816983,-85.1782517433575,26.379106310184422,52.47333348592122,53.49840463002523,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,65.5999984741211,65.97000122070312,65.41000366210938,65.62000274658203,1820300,TAP,3,0.9671698054672504,68.48308834575495,63.30491137958685,62.58656079602053,38.28842001820801,27.94063118745927,64.30072491963705,61.64950974782308,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,15.739999771118164,16.010000228881836,15.739999771118164,15.700072288513184,27298300,T,3,-0.1825139465218441,15.976713389659135,15.023562412953169,43.94033315703489,17.496275191647154,23.13928985106177,15.572350247701008,16.703635883331298,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,46.16999816894531,46.790000915527344,46.0099983215332,46.290000915527344,18840800,C,3,-0.012770854708819,49.39500182562331,45.0039987236931,48.35809505709414,-11.090511359834592,0.6733730196755962,46.57366689046224,46.70476519266765,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,52.04999923706055,53.11000061035156,51.93000030517578,52.77000045776367,1370400,TRMB,3,0.882338517342383,53.65690954259341,48.12908937403256,56.37642042814647,112.11929342729002,17.92390762036194,49.76966616312663,48.794166310628256,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,17.25,17.75,16.8799991607666,17.15999984741211,60301600,CCL,3,1.3754227913674733,18.15494463725365,11.229055854842295,70.46067030170508,128.29694461326204,41.26131102957101,13.49733346303304,11.608833392461142,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,98.1999969482422,99.11000061035156,97.72000122070312,98.97000122070312,1454100,CHD,3,1.2399361704733425,99.56364300519904,91.45335757463496,62.98569782362252,169.61747935030712,20.648046217918008,94.95166676839192,94.02078463236492,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,42.84999847412109,43.58000183105469,42.36000061035156,42.84999847412109,1991500,CMA,3,0.7623678633824937,44.3493974472223,38.81083929289001,50.63633904565692,92.65819548064414,5.8082431733745565,40.4072992960612,39.81865456899007,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,41.380001068115234,41.72999954223633,41.29999923706055,41.18056106567383,11151700,CMCSA,3,0.3858051646427824,41.72751219019317,38.75878350988007,57.38990562328355,115.93224837641245,14.12376368298166,40.11736539204915,39.43847026824951,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,28.530000686645508,28.8700008392334,28.40999984741211,28.71999931335449,2504400,CNP,3,-0.0531165212908391,29.520063890269967,28.36093605632427,47.36692589859548,-25.87932687739244,14.530958890195578,28.78599999745687,29.45876785914103,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,45.060001373291016,45.63999938964844,44.970001220703125,45.118194580078125,2216900,CPB,3,-1.575000674495115,50.84060536965249,42.39572885886314,33.46412911658294,-77.8469681935803,46.24390338907943,48.21006774902344,51.19099699656169,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,33.439998626708984,33.869998931884766,33.34000015258789,33.869998931884766,6311200,CSX,3,0.5340309827333201,34.07019798320599,31.49680316883257,61.49529459472664,130.03528124357376,24.132959440531128,32.30625063578288,31.550289758046468,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,429.6300048828125,430.8699951171875,425.1400146484375,427.8999938964844,496200,SNPS,3,3.361151763727605,459.4763006364938,415.1136957013968,56.28034124978216,-11.66932168251152,21.250894044525616,431.0023315429688,402.4718317667643,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,24.649999618530277,25.13999938964844,24.440000534057617,25.1299991607666,6284000,CTRA,3,-0.0167254662202793,25.435199906790235,23.247799513375774,52.8100483200582,49.66825934436087,2.725858465783124,24.479710960388186,24.732968298594155,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,48.869998931884766,48.90999984741211,47.65999984741211,48.470001220703125,10506200,SLB,3,0.479002523258174,49.12418769852488,45.49818550093801,52.15574379863256,100.23381721676648,3.1427686806289343,46.44937960306803,47.398722648620605,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,32.7599983215332,33.36000061035156,32.68000030517578,33.310001373291016,4507400,CAG,3,-0.5329286512992653,35.34186258267949,33.35913763094356,38.19783230407136,-201.0787836802287,44.23244906930217,34.6580000559489,36.02109317779541,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,26.3799991607666,26.799999237060547,26.3700008392334,26.799999237060547,2377400,BEN,3,0.3122052721376605,27.415730015872903,24.333245737911277,55.36313618746059,87.442526470151,9.890517900389677,25.30043659210205,25.52595920562744,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,686.7000122070312,690.9099731445312,681.97998046875,688.2100219726562,524700,BLK,3,6.068091630545723,705.0747170120303,664.072414335626,53.95801010758321,60.16782178638851,3.612410899843805,676.0516337076823,665.9319508870443,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,32.02000045776367,32.54999923706055,31.979999542236328,32.529998779296875,8950000,WMB,3,0.6468834943330712,32.27947214785947,28.989002049528228,63.83191420992448,169.74504634431156,24.068119531775466,29.963721783955894,29.649597613016763,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,128.77000427246094,129.25999450683594,127.26000213623048,127.9000015258789,40761000,AMZN,3,3.393799516951546,130.83834573426233,121.52465322814,61.26425749579692,80.48686434112123,26.803541326050016,123.2543332417806,114.1230000813802,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,28.88999938964844,29.21999931335449,28.280000686645508,28.3700008392334,15715400,WBA,3,-0.5577203933244945,33.5872603775313,28.832739508027775,37.42098578262893,-195.7886000751513,30.406001049161446,31.078666750590006,32.33488763173421,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,38.040000915527344,38.18999862670898,37.47999954223633,37.59999847412109,2565600,WDC,3,0.0697157750217059,41.52181931567069,37.02418059277658,49.66608563738112,-81.43085280159856,7.076279948023941,38.9713331858317,36.77833328247071,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,158.57000732421875,160.5399932861328,158.02999877929688,160.13999938964844,689000,AME,3,3.4499769381771443,161.75026454412642,145.92859745538527,65.14905035857817,136.07939465140163,31.5549161259968,151.34506429036458,145.63987655639647,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,41.47999954223633,42.5099983215332,41.369998931884766,42.45000076293945,23956300,WFC,3,0.2426270497432696,43.0959710488668,39.950030003989646,54.83545625952306,90.66682081448116,7.077922448464684,41.2380002339681,40.14429238637288,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,144.69000244140625,145.25,143.50999450683594,144.22999572753906,3916500,AMAT,3,4.313404048150659,145.92426823173454,131.20172969307012,63.05565027034493,133.15566489400936,36.11022857367119,135.3790433247884,124.71389541625976,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,52.56999969482422,53.09000015258789,52.13999938964844,52.27000045776367,1291700,ALK,3,1.6834676142564575,53.34510251072047,45.30989703151586,65.99954934828642,130.8155731227112,34.018529415875854,47.8526663462321,45.3875,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,58.09999847412109,59.18999862670898,58.09999847412109,59.119998931884766,863000,WRB,3,0.2036225175475792,59.49074969961523,56.23532032296777,49.87830995768482,116.6737875978422,14.04217132165628,57.55025863647461,58.79421482086182,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,9.6899995803833,9.93000030517578,9.68000030517578,9.90999984741211,6745100,VTRS,3,0.1431433214581439,10.342437953799925,9.0995621491969,53.371505712602,68.69706420772542,3.1456742748542563,9.53850653966268,9.47551867167155,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,20.059999465942383,20.51000022888184,20.0,20.43000030517578,3254000,AES,3,-0.1763818990485184,21.47142095015487,19.701579004068765,43.17313589779203,-37.07783544845592,25.13442380490103,20.533000055948893,21.962564277648926,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,33.09000015258789,33.349998474121094,32.84000015258789,33.33000183105469,4572200,WY,3,0.8212348664147022,33.15583033672754,27.70417008288916,65.22321272280483,206.626119711262,25.59253816077284,29.87633488972982,29.915546035766603,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,60.70000076293945,61.56999969482422,60.38999938964844,61.290000915527344,2881900,XEL,3,-0.9570113443359388,64.40722788918974,61.330960282196976,39.2065668993482,-174.37478437887953,40.90488505709778,63.48324559529623,66.3691956837972,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,73.95999908447266,75.7300033569336,73.95999908447266,74.62000274658203,2190000,ADM,3,0.004254547196723,75.59938048720429,70.85161972641876,48.989809311391326,132.67234299010252,0.9817158509630828,73.1150006612142,75.40322990417481,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,39.369998931884766,39.77000045776367,39.290000915527344,39.5099983215332,995300,XRAY,3,0.0944039588277831,39.958781370563344,37.65972258146303,52.44288803346348,68.30278398487364,8.315064273746628,38.556810506184895,39.6293327331543,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,484.4700012207031,485.8299865722656,479.6000061035156,483.7699890136719,1905400,ADBE,3,23.852668931101448,516.1029987250665,416.0369976128241,66.22502915396285,74.0472314889352,39.15407479603791,438.67966613769534,401.7816655476888,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,189.47999572753903,191.75999450683597,189.16000366210935,190.5200042724609,809300,ABC,3,4.876344101662767,193.5398891771465,169.4721103345722,72.30071595699233,143.0045839963896,32.60186686652133,178.08099924723308,172.68017349243163,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,36.790000915527344,37.02000045776367,36.65999984741211,36.3394660949707,16740800,VZ,3,0.0879805267943965,36.4760644473618,33.74781136135402,52.13816254706322,160.81913799133872,3.1135361618311546,35.09147097269694,36.30182832082112,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
395,2023-06-29,46.27000045776367,47.630001068115234,46.18000030517578,47.16999816894531,2412200,VTR,3,0.3646251978404038,47.12205865007051,43.26960699934356,56.03280370686371,150.48012308923018,12.188640336788826,44.639143498738605,44.90675716400146,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.0
