,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,reportedEPS,estimatedEPS,surprisePercentage,2year_rate,10year_rate,30year_rate
426,2015-09-15,92.37000274658205,93.25,91.79000091552734,92.9000015258789,18859400,META,1,0.0934964468866041,96.49835972929132,82.73064112520089,54.01326869179604,33.80437390405168,6.93369718190324,91.19833399454753,91.07233378092448,22.540000915527344,1.1223291642827729,0.5,0.47,6.383,0.82,2.28,3.06
426,2015-09-15,5.675000190734863,5.764999866485596,5.65749979019165,5.578546524047852,32797600,NVDA,1,0.0761390895464133,5.759247375264745,5.03550527022781,55.740138859517614,48.622020027950434,2.2036673527449566,5.422449334462484,5.14397361278534,22.540000915527344,1.1223291642827729,0.04,0.03,33.3333,0.82,2.28,3.06
427,2015-09-16,29.0625,29.13500022888184,28.86000061035156,26.45220947265625,148694000,AAPL,2,-0.0837819348269839,27.0341694843408,23.54520711783205,49.37401764081809,79.69436536938528,27.00420146786264,25.636673227945963,26.955698839823405,21.350000381469727,0.4251200063324767,0.4625,0.4525,2.2099,0.82,2.30,3.08
427,2015-09-16,141.3384246826172,142.34225463867188,141.05162048339844,99.96018981933594,2927963,IBM,2,-1.489693002514116,103.0244013543886,94.77025730650008,44.42895156738814,-25.480602163166257,26.610896900967862,100.94668553670247,105.40093154907228,21.350000381469727,0.4251200063324767,3.84,3.78,1.5873,0.82,2.30,3.08
427,2015-09-16,92.9000015258789,93.5999984741211,92.62999725341795,93.4499969482422,16321200,META,2,0.2970563977739999,96.15842094879108,82.89857978363078,54.65132749705924,47.60578009085401,6.045341255145099,91.17800064086914,91.21750043233236,21.350000381469727,0.4251200063324767,0.5,0.47,6.383,0.82,2.30,3.08
427,2015-09-16,5.724999904632568,5.807499885559082,5.682499885559082,5.61745548248291,17350800,NVDA,2,0.0833224770427705,5.760105630561568,5.035133436516069,56.36832895029629,58.906774572842345,0.34740867563586,5.445270570119222,5.149693457285563,21.350000381469727,0.4251200063324767,0.04,0.03,33.3333,0.82,2.30,3.08
428,2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,25.88640022277832,256450400,AAPL,3,-0.0683875419244692,26.99992461099334,23.554683161833808,47.19408222985608,46.83930607875845,29.45024662179201,25.62940171559652,26.908216158548992,21.13999938964844,5.054873954642914,0.4625,0.4525,2.2099,0.70,2.21,3.02
428,2015-09-17,141.58700561523438,143.09751892089844,140.82217407226562,99.77830505371094,4187138,IBM,3,-1.3198321597350144,102.19630968964908,95.20769650541928,44.19925504630432,-20.03941604044397,24.10435897615,100.756746673584,105.18661410013834,21.13999938964844,5.054873954642914,3.84,3.78,1.5873,0.70,2.21,3.02
428,2015-09-17,93.37000274658205,95.51000213623048,92.9000015258789,94.33999633789062,27841800,META,3,0.5241525339936288,95.9439572406974,83.01604336965416,55.680705524659885,73.30502757675683,1.2947186618084052,91.10800043741862,91.32516708374024,21.13999938964844,5.054873954642914,0.5,0.47,6.383,0.70,2.21,3.02
428,2015-09-17,5.875,5.927499771118164,5.815000057220459,5.668521404266357,26871200,NVDA,3,0.0920745780777094,5.774248718777264,5.0287721876711,57.19322341198912,95.86331112835772,4.707857994755633,5.468098878860474,5.158524552981059,21.13999938964844,5.054873954642914,0.04,0.03,33.3333,0.70,2.21,3.02
429,2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,25.779600143432617,297141200,AAPL,4,-0.064066727126157,27.01802878613354,23.554756972838625,46.79068827939509,12.211825102080407,31.986133871627004,25.61667658487956,26.8548817952474,22.280000686645508,3.91743082873924,0.4625,0.4525,2.2099,0.69,2.13,2.93
429,2015-09-18,139.6271514892578,139.9521942138672,137.64817810058594,97.33335876464844,8342687,IBM,4,-1.366747930933201,101.3792325327001,95.47583643702647,41.23477687685119,-70.05336535852882,30.11878673310948,100.49159647623698,104.94991760253906,22.280000686645508,3.91743082873924,3.84,3.78,1.5873,0.69,2.13,2.93
429,2015-09-18,93.1999969482422,95.19000244140624,93.0500030517578,94.4000015258789,62300000,META,4,0.7008903476349388,96.48948187095075,82.85451913612931,55.750760417955625,75.29039493483418,1.2947186618084066,91.08400039672853,91.41750043233236,22.280000686645508,3.91743082873924,0.5,0.47,6.383,0.69,2.13,2.93
429,2015-09-18,5.747499942779541,5.872499942779541,5.712500095367432,5.663658618927002,32641200,NVDA,4,0.0974944398520545,5.805856069261946,5.024644151990495,57.08690457527908,69.44175047542947,0.2454555925383002,5.4918144543965655,5.1681221644083655,22.280000686645508,3.91743082873924,0.04,0.03,33.3333,0.69,2.13,2.93
430,2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,26.179536819458008,200888000,AAPL,0,-0.0280475877906809,27.063130712127208,23.724390268707754,48.49608336325392,50.349084463284285,29.207334776361822,25.61432870229085,26.810512765248617,20.13999938964844,1.4016428005403223,0.4625,0.4525,2.2099,0.72,2.20,3.02
430,2015-09-21,138.9961700439453,140.51625061035156,138.54684448242188,98.66022491455078,4000950,IBM,0,-1.2820829541767864,101.1748801014492,95.52055828356056,43.3672426191827,-49.75600873339584,28.25036248582232,100.29761606852212,104.74524383544922,20.13999938964844,1.4016428005403223,3.84,3.78,1.5873,0.72,2.20,3.02
430,2015-09-21,94.62000274658205,96.48999786376952,94.5199966430664,95.5500030517578,28790000,META,0,0.9231108037187852,97.22161783351788,83.07138372287862,57.09532938270894,103.59099414597058,1.9060572025754057,91.12566706339518,91.54366709391276,20.13999938964844,1.4016428005403223,0.5,0.47,6.383,0.72,2.20,3.02
430,2015-09-21,5.829999923706055,5.894999980926514,5.800000190734863,5.722021102905273,28184000,NVDA,0,0.1052854192820511,5.84254848367018,5.038046675860459,58.05499912625594,88.86332361802283,1.201597132895464,5.49705319404602,5.178046703338623,20.13999938964844,1.4016428005403223,0.04,0.03,33.3333,0.72,2.20,3.02
431,2015-09-22,28.34499931335449,28.545000076293945,28.1299991607666,25.76824378967285,201384800,AAPL,1,-0.0323175341313195,26.90659012428137,24.114526895371945,46.89701888552787,22.46681676662903,30.81280296918412,25.566458384195965,26.7621164004008,22.440000534057617,3.689967809341672,0.4625,0.4525,2.2099,0.69,2.14,2.94
431,2015-09-22,138.26004028320312,138.68069458007812,137.44741821289062,97.27948760986328,3728049,IBM,1,-1.3112836496369908,101.13859713344418,95.62150189609685,41.73686321528593,-76.7688833947668,30.26931569846608,100.02101491292318,104.5244597117106,22.440000534057617,3.689967809341672,3.84,3.78,1.5873,0.69,2.14,2.94
431,2015-09-22,93.7699966430664,94.68000030517578,91.91999816894533,92.95999908447266,36888900,META,1,0.8800853653261811,96.75756345974442,84.62243837131028,53.32050465275688,51.88689499409549,4.347394395069988,91.0860003153483,91.62616704305012,22.440000534057617,3.689967809341672,0.5,0.47,6.383,0.69,2.14,2.94
431,2015-09-22,5.755000114440918,5.795000076293945,5.692500114440918,5.566386222839356,22835600,NVDA,1,0.0977743110891014,5.824331636907622,5.10927670430942,54.65370664446996,38.08547393566183,3.375856255424122,5.490646473566691,5.187112847963969,22.440000534057617,3.689967809341672,0.04,0.03,33.3333,0.69,2.14,2.94
432,2015-09-23,28.40749931335449,28.68000030517578,28.325000762939453,25.977296829223636,143026800,AAPL,2,-0.0186180469510581,26.70021296014347,24.56131696234188,47.8020042004119,42.82034612240462,29.375082977334287,25.57274513244629,26.7255739847819,22.1299991607666,0.8921053112095766,0.4625,0.4525,2.2099,0.70,2.16,2.95
432,2015-09-23,137.86807250976562,138.2122344970703,136.47227478027344,96.76084899902344,2797213,IBM,2,-1.3605911646128277,100.84557097179388,96.09638383167292,41.13593132963156,-89.18447028507875,32.02434980613939,99.75496724446614,104.3227533976237,22.1299991607666,0.8921053112095766,3.84,3.78,1.5873,0.70,2.16,2.95
432,2015-09-23,93.4000015258789,94.31999969482422,92.8000030517578,93.97000122070312,21701400,META,2,0.9169164844007724,96.27474830368938,86.20225364943563,54.53315650192882,63.8231156438235,4.347394395069977,91.09766693115236,91.76233367919922,22.1299991607666,0.8921053112095766,0.5,0.47,6.383,0.70,2.16,2.95
432,2015-09-23,5.727499961853027,5.784999847412109,5.704999923706055,5.593134880065918,16163200,NVDA,2,0.0929090985675245,5.757356564207833,5.24239662487908,55.121187702347456,46.60941035012924,3.375856255424118,5.486100053787231,5.199127109845479,22.1299991607666,0.8921053112095766,0.04,0.03,33.3333,0.70,2.16,2.95
433,2015-09-24,28.3125,28.875,28.092500686645508,26.131816864013672,200878000,AAPL,3,0.004653725517592,26.72861365946946,24.65357742634597,48.473441302259765,45.80954020589038,30.73143402986071,25.57092742919922,26.688213793436685,23.46999931335449,0.8806308749525041,0.4625,0.4525,2.2099,0.67,2.13,2.91
433,2015-09-24,136.32887268066406,138.69024658203125,135.70745849609375,97.26603698730467,3431194,IBM,3,-1.34341719962147,100.82189057153984,95.96582610326486,41.97773640053647,-86.23076011204549,33.384690121620864,99.4911651611328,104.1329189300537,23.46999931335449,0.8806308749525041,3.84,3.78,1.5873,0.67,2.13,2.91
433,2015-09-24,93.05999755859376,94.7699966430664,92.23999786376952,94.41000366210938,29106000,META,3,0.9704234934244056,96.44532739000242,86.7536746851929,55.059301983834864,65.61414666256599,5.681475590287909,91.10500030517578,91.90633379618326,23.46999931335449,0.8806308749525041,0.5,0.47,6.383,0.67,2.13,2.91
433,2015-09-24,5.715000152587891,5.920000076293945,5.625,5.70013427734375,38244000,NVDA,3,0.0965740936845485,5.7746210277136285,5.264770442241815,56.957401756031146,75.34112150046772,2.5479364150017907,5.484635972976685,5.212965083122254,23.46999931335449,0.8806308749525041,0.04,0.03,33.3333,0.67,2.13,2.91
434,2015-09-25,29.11000061035156,29.17250061035156,28.5049991607666,26.065916061401367,224607600,AAPL,4,0.0175765176932749,26.762177594510543,24.66068789163448,48.19989755867369,69.01757211561984,27.49042860859304,25.567594718933105,26.645344161987303,23.6200008392334,2.8568276766570984,0.4625,0.4525,2.2099,0.70,2.17,2.96
434,2015-09-25,139.14913940429688,139.8374786376953,138.1739959716797,97.94628143310548,3634222,IBM,4,-1.2603877020330714,100.59425466419076,95.9833179676452,43.11098430679928,-48.26449405516651,29.36737078963163,99.27451044718424,103.9340478261312,23.6200008392334,2.8568276766570984,3.84,3.78,1.5873,0.70,2.17,2.96
434,2015-09-25,95.79000091552734,95.8499984741211,92.05999755859376,92.7699966430664,28961600,META,4,0.8704592113007266,96.54080055963132,86.96220084417727,52.70751771262464,60.29175246482374,2.820456961762039,91.08300018310548,92.00400034586588,23.6200008392334,2.8568276766570984,0.5,0.47,6.383,0.70,2.17,2.96
434,2015-09-25,5.932499885559082,6.017499923706055,5.84499979019165,5.741475582122803,36969200,NVDA,4,0.1016428509958222,5.804899826417549,5.258323106398003,57.64996875266982,131.6095834507905,6.548840257353642,5.48616426785787,5.226321617762248,23.6200008392334,2.8568276766570984,0.04,0.03,33.3333,0.70,2.17,2.96
435,2015-09-28,28.462499618530277,28.64249992370605,28.11000061035156,25.55009651184082,208436000,AAPL,0,-0.013647088033668,26.754837025723127,24.64871369449172,46.09371971116206,20.146593670297865,29.87815183502806,25.540932655334476,26.59448086420695,27.6299991607666,6.263716666127487,0.4625,0.4525,2.2099,0.67,2.10,2.87
435,2015-09-28,138.06883239746094,138.9866180419922,136.20458984375,95.99301147460938,4515896,IBM,0,-1.336789115688191,100.52987745159125,95.67994157917047,40.74699058135243,-90.9342714121786,32.953404508363434,98.9774777730306,103.69594167073568,27.6299991607666,6.263716666127487,3.84,3.78,1.5873,0.67,2.10,2.87
435,2015-09-28,92.08000183105467,92.29000091552734,88.18000030517578,89.20999908447266,41199900,META,0,0.4982314447199769,96.5754983248125,86.7475027738203,48.09445810764231,-21.88602760352292,11.704126734375157,90.90933354695638,92.0360003153483,27.6299991607666,6.263716666127487,0.5,0.47,6.383,0.67,2.10,2.87
435,2015-09-28,5.902500152587891,5.940000057220459,5.787499904632568,5.666090965270996,39558400,NVDA,0,0.0984421888441593,5.818342026209538,5.258742181325252,55.95173040165617,98.88359964814332,3.945335472892503,5.485018332799275,5.238341021537781,27.6299991607666,6.263716666127487,0.04,0.03,33.3333,0.67,2.10,2.87
436,2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,24.78204727172852,293461600,AAPL,1,-0.0992233898738916,26.790342821530107,24.529131208010902,43.18691641314523,-54.26773273940739,36.18014429522946,25.479579480489097,26.53247556686401,26.82999992370605,9.709889835277272,0.4625,0.4525,2.2099,0.64,2.05,2.85
436,2015-09-29,135.74569702148438,136.38623046875,134.94264221191406,95.95930480957033,4982621,IBM,1,-1.3841025598861876,100.41887542689793,95.42588012730133,40.70714265084921,-130.60965361645353,35.136334406215234,98.66675033569337,103.4612823486328,26.82999992370605,9.709889835277272,3.84,3.78,1.5873,0.64,2.05,2.85
436,2015-09-29,89.0999984741211,90.05999755859375,85.72000122070312,86.66999816894531,42281800,META,1,-0.0016990032097936,96.8399030496812,86.20709783532855,45.17613732799311,-72.97732091513677,16.69867535802666,90.66733347574868,92.02133356730144,26.82999992370605,9.709889835277272,0.5,0.47,6.383,0.64,2.05,2.85
436,2015-09-29,5.887499809265137,5.9375,5.804999828338623,5.765793800354004,38073600,NVDA,1,0.1027662017650712,5.848677947005366,5.258317397156621,57.65826935488296,114.4821797382707,3.9453354728925074,5.488406626383464,5.253031142552694,26.82999992370605,9.709889835277272,0.04,0.03,33.3333,0.64,2.05,2.85
437,2015-09-30,27.542499542236328,27.88500022888184,27.1825008392334,25.063817977905277,265892000,AAPL,2,-0.1426621638728029,26.71627635271025,24.6618234702878,44.51486293055308,-49.48511687798809,36.18014429522947,25.43261795043945,26.476335207621258,24.5,7.792867633798485,0.4625,0.4525,2.2099,0.64,2.06,2.87
437,2015-09-30,137.37094116210938,139.30210876464844,137.34225463867188,97.64318084716795,4127725,IBM,2,-1.271071955504894,100.35009516048764,95.6488985223737,43.55959214912562,-48.70969773267148,25.37883348313969,98.41888758341472,103.25168126424154,24.5,7.792867633798485,3.84,3.78,1.5873,0.64,2.06,2.87
437,2015-09-30,88.44000244140625,90.0199966430664,88.01000213623047,89.9000015258789,36169100,META,2,-0.1356989552716356,96.64329390607698,86.67070679582731,49.22886326780024,-26.660827569930767,16.698675358026662,90.49166692097982,92.06600023905436,24.5,7.792867633798485,0.5,0.47,6.383,0.64,2.06,2.87
437,2015-09-30,5.982500076293945,6.170000076293945,5.947500228881836,5.994382381439209,55638000,NVDA,2,0.1232178228949187,5.910142026339065,5.271995796765793,61.22153536050713,191.0047580771802,13.130359762944952,5.501132996877034,5.273064772288005,24.5,7.792867633798485,0.04,0.03,33.3333,0.64,2.06,2.87
438,2015-10-01,27.26749992370605,27.405000686645508,26.82749938964844,24.90021133422852,255716400,AAPL,3,-0.1881208539501742,26.742382591656288,24.573000747271934,43.8985367465208,-80.86335275693011,38.02809487374856,25.391488711039223,26.42923091252645,22.549999237060547,3.068878131289837,0.4625,0.4525,2.2099,0.64,2.05,2.85
438,2015-10-01,138.91969299316406,139.26385498046875,135.36329650878906,96.71369171142578,4059421,IBM,3,-1.2421773451741416,100.36775162904388,95.53290221006746,42.39496392065183,-83.53868287297561,28.97916671688173,98.18651631673175,103.04707387288413,22.549999237060547,3.068878131289837,3.84,3.78,1.5873,0.64,2.05,2.85
438,2015-10-01,90.05000305175781,90.9499969482422,88.36000061035156,90.9499969482422,29283700,META,3,-0.1553779272651922,96.63942248408442,86.78057797367926,50.46037349269345,-4.000383255475802,14.087779048768532,90.34633356730144,92.15433349609376,22.549999237060547,3.068878131289837,0.5,0.47,6.383,0.64,2.05,2.85
438,2015-10-01,6.162499904632568,6.179999828338623,5.867499828338623,5.877656936645508,48929600,NVDA,3,0.128525549575559,5.945209142612453,5.284592035366063,58.615809810488784,150.35568553364885,9.406467034665956,5.510698127746582,5.29171801408132,22.549999237060547,3.068878131289837,0.04,0.03,33.3333,0.64,2.05,2.85
439,2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,25.081995010375977,232079200,AAPL,4,-0.2070915474639854,26.742241674023063,24.573369020862188,44.77735682624405,-54.60207259582965,34.09622765015317,25.37429453531901,26.394581762949624,20.940000534057617,1.64256986860729,0.4625,0.4525,2.2099,0.58,1.99,2.82
439,2015-10-02,134.84703063964844,138.23135375976562,134.3785858154297,97.38052368164062,3194902,IBM,4,-1.1521886774030037,100.26665460526505,95.4858218961998,43.515758852005305,-100.01204387867315,30.700272243848964,98.00510940551756,102.84589856465658,20.940000534057617,1.64256986860729,3.84,3.78,1.5873,0.58,1.99,2.82
439,2015-10-02,88.9000015258789,92.1999969482422,88.37000274658203,92.06999969482422,37881700,META,4,-0.0796802881907581,96.54244404404947,87.26955623060873,51.75176377941682,17.383423730613845,10.64579548486887,90.39666697184244,92.25750020345052,20.940000534057617,1.64256986860729,0.5,0.47,6.383,0.58,1.99,2.82
439,2015-10-02,6.010000228881836,6.199999809265137,5.947500228881836,6.030859470367432,38614400,NVDA,4,0.1434406310088567,6.010606434663903,5.280719277540077,60.87672033610672,165.4133410576004,10.171172862615162,5.532097927729288,5.313893270492554,20.940000534057617,1.64256986860729,0.04,0.03,33.3333,0.58,1.99,2.82
440,2015-10-05,27.46999931335449,27.842500686645508,27.26749992370605,25.172895431518555,208258800,AAPL,0,-0.2123432931461799,26.714152896805874,24.63577080924881,45.22124361694619,-37.55027804398439,33.080545531341755,25.412318229675293,26.349345397949214,19.540000915527344,7.889103592864055,0.4625,0.4525,2.2099,0.61,2.07,2.90
440,2015-10-05,139.4072723388672,143.29827880859375,139.4072723388672,100.3844985961914,5367863,IBM,0,-0.8289210536021727,100.63541475379776,95.47673353111436,48.21148051372653,116.16671516703104,15.76667670273612,98.009375,102.66027704874676,19.540000915527344,7.889103592864055,3.84,3.78,1.5873,0.61,2.07,2.90
440,2015-10-05,92.94000244140624,94.2699966430664,92.66000366210938,94.01000213623048,27292500,META,0,0.1352930458765087,96.58462289180468,87.80237738285352,53.90487389130363,83.49831295206627,5.208248981762285,90.66166712443034,92.358500289917,19.540000915527344,7.889103592864055,0.5,0.47,6.383,0.61,2.07,2.90
440,2015-10-05,6.239999771118164,6.432499885559082,6.207499980926514,6.181631565093994,48202400,NVDA,0,0.1655189886227175,6.08843120207947,5.2921415937884495,62.93808599210172,219.84891844914807,18.449465771988866,5.564116589228312,5.337209137280782,19.540000915527344,7.889103592864055,0.04,0.03,33.3333,0.61,2.07,2.90
441,2015-10-06,27.65749931335449,27.934999465942383,27.4424991607666,25.293323516845703,192787200,AAPL,1,-0.2044312432910757,26.71479852626316,24.6124016003848,45.81813338934407,-36.77273942519352,32.01741040366789,25.47435290018717,26.297143173217773,19.399999618530277,2.0219256221327555,0.4625,0.4525,2.2099,0.61,2.05,2.88
441,2015-10-06,142.50477600097656,143.54684448242188,141.95985412597656,100.2093734741211,3156933,IBM,1,-0.580172400207104,100.82094571155744,95.39559939342304,47.97097281674969,144.01649868168968,15.099285541325177,98.128591410319,102.44468180338542,19.399999618530277,2.0219256221327555,3.84,3.78,1.5873,0.61,2.05,2.88
441,2015-10-06,94.08000183105467,94.16999816894533,92.33999633789062,92.8000030517578,22172800,META,1,0.2056535026279391,96.57046911488484,88.14353158701945,52.39621608117359,65.92343757653593,5.947431391166312,91.01866734822592,92.40350036621092,19.399999618530277,2.0219256221327555,0.5,0.47,6.383,0.61,2.05,2.88
441,2015-10-06,6.287499904632568,6.465000152587891,6.262499809265137,6.261880397796631,45321600,NVDA,1,0.1873322071554666,6.191285130673949,5.263943913286623,63.98297142468656,218.07477029007677,19.521946774809223,5.604970788955688,5.361337820688884,19.399999618530277,2.0219256221327555,0.04,0.03,33.3333,0.61,2.05,2.88
442,2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,25.172895431518555,187062400,AAPL,2,-0.205509441883219,26.705605166742576,24.6359113280084,45.307423123208245,-54.41072560133466,32.55967945479879,25.527677154541017,26.2431222597758,18.399999618530277,1.4749710873823378,0.4625,0.4525,2.2099,0.65,2.08,2.89
442,2015-10-07,143.44168090820312,144.10133361816406,142.31358337402344,101.09173583984376,3117917,IBM,2,-0.3082843217891451,101.29057955931644,95.26543011475584,49.289526923292165,158.65542692412797,13.588144385172583,98.3335728963216,102.25236600240072,18.399999618530277,1.4749710873823378,3.84,3.78,1.5873,0.65,2.08,2.89
442,2015-10-07,93.11000061035156,93.66000366210938,91.37000274658205,92.4000015258789,24129300,META,2,0.2265266333160269,96.5707762098295,88.33922440052207,51.899480142857385,42.18018797284774,8.192307372934831,91.33200073242188,92.44883371988932,18.399999618530277,1.4749710873823378,0.5,0.47,6.383,0.65,2.08,2.89
442,2015-10-07,6.452499866485596,6.570000171661377,6.347499847412109,6.327539920806885,31015200,NVDA,2,0.207525292375327,6.283626746441045,5.263767672275386,64.82241046592698,220.59535083892675,22.91027145890544,5.651499239603679,5.386520457267761,18.399999618530277,1.4749710873823378,0.04,0.03,33.3333,0.65,2.08,2.89
443,2015-10-08,27.54750061035156,27.54750061035156,27.052499771118164,24.882036209106445,247918400,AAPL,3,-0.2272146415209555,26.729039850044437,24.542716703605468,44.079827322246935,-105.0944709840898,34.365042100919865,25.52623818715413,26.17969185511271,17.420000076293945,3.509506795715557,0.4625,0.4525,2.2099,0.65,2.12,2.96
443,2015-10-08,143.10707092285156,146.29063415527344,142.72467041015625,102.5667724609375,5014942,IBM,3,0.0259133541160565,102.0553649525676,94.91015476178788,51.41865068109298,195.8176291494269,7.806985472405454,98.458851369222,102.08552449544273,17.420000076293945,3.509506795715557,3.84,3.78,1.5873,0.65,2.12,2.96
443,2015-10-08,91.88999938964844,93.22000122070312,90.47000122070312,92.47000122070312,27290500,META,3,0.2458827468802411,96.58919993624016,88.36980046048838,51.98189176431489,23.584651591718483,10.248487263734257,91.50800069173177,92.4940003712972,17.420000076293945,3.509506795715557,0.5,0.47,6.383,0.65,2.12,2.96
443,2015-10-08,6.477499961853027,6.559999942779541,6.367499828338623,6.364017009735107,46006800,NVDA,3,0.2238909782897167,6.372815753533391,5.261880300925228,65.2873693138692,198.535126418088,22.910271458905445,5.686841424306234,5.412876081466675,17.420000076293945,3.509506795715557,0.04,0.03,33.3333,0.65,2.12,2.96
444,2015-10-09,27.5,28.06999969482422,27.372499465942383,25.477384567260746,211064400,AAPL,4,-0.1941386224496533,26.69695406793025,24.52731083990666,47.11398703482588,-33.29586713629878,28.182603743497005,25.520178604125977,26.119812393188475,17.079999923706055,3.3345078170760605,0.4625,0.4525,2.2099,0.65,2.12,2.94
444,2015-10-09,145.75526428222656,146.4149169921875,144.61758422851562,102.64085388183594,3693531,IBM,4,0.2933634602203767,102.6712752847999,94.63236088463368,51.524394804500325,202.8568739429869,7.4857217324726975,98.5452891031901,101.8924186706543,17.079999923706055,3.3345078170760605,3.84,3.78,1.5873,0.65,2.12,2.94
444,2015-10-09,92.9000015258789,93.73999786376952,92.23999786376952,93.23999786376952,20012900,META,4,0.3196699441694051,96.65696663730732,88.42103324062236,52.90016933495591,55.36398403565087,8.792156010956017,91.6250005086263,92.533833694458,17.079999923706055,3.3345078170760605,0.5,0.47,6.383,0.65,2.12,2.94
444,2015-10-09,6.507500171661377,6.570000171661377,6.394999980926514,6.339698791503906,42324800,NVDA,4,0.2322217178989039,6.440792734336606,5.277070873070011,64.69761443381658,175.32140234963043,23.23966229301322,5.71472601890564,5.437050573031107,17.079999923706055,3.3345078170760605,0.04,0.03,33.3333,0.65,2.12,2.94
445,2015-10-12,28.1825008392334,28.1875,27.86000061035156,25.359220504760746,121868800,AAPL,0,-0.1754381495596071,26.62331270808481,24.51664872532584,46.59489332568769,-8.895616044714702,26.82505547276565,25.50737781524658,26.053778743743894,16.170000076293945,1.7281186920492448,0.4625,0.4525,2.2099,.,.,.
445,2015-10-12,145.69789123535156,145.86997985839844,144.216064453125,101.7989273071289,3376070,IBM,0,0.4323987344255471,103.08327895942264,94.59012954887817,50.23877117037259,164.30412971313535,8.398023864547557,98.61623509724934,101.66846911112468,16.170000076293945,1.7281186920492448,3.84,3.78,1.5873,.,.,.
445,2015-10-12,93.31999969482422,94.5999984741211,92.66999816894533,94.26000213623048,18449600,META,0,0.4552053262399198,96.82339995776188,88.44960037793147,54.10295993334345,77.44559272971543,6.387788841049999,91.73333384195963,92.52200037638346,16.170000076293945,1.7281186920492448,0.5,0.47,6.383,.,.,.
445,2015-10-12,6.525000095367432,6.625,6.477499961853027,6.4077887535095215,22758800,NVDA,0,0.2415339271783576,6.511000244327313,5.295867164425129,65.59774171187124,168.64965495557962,25.06143838053713,5.744069703420004,5.462844212849935,16.170000076293945,1.7281186920492448,0.04,0.03,33.3333,.,.,.
446,2015-10-13,27.70499992370605,28.112499237060547,27.670000076293945,25.40239715576172,132197200,AAPL,1,-0.1553431955110902,26.494361291598068,24.54357282095076,46.816386600769945,-18.162783271835146,28.09885499652062,25.500030581156413,25.97922763824463,17.670000076293945,0.7172670639246154,0.4625,0.4525,2.2099,0.64,2.06,2.89
446,2015-10-13,144.14913940429688,144.14913940429688,142.6195068359375,100.77516174316406,4095822,IBM,1,0.4547339756725677,103.23655794041628,94.57761900050168,48.7099107477335,104.90511747466157,11.968838214666375,98.65507583618164,101.41955286661783,17.670000076293945,0.7172670639246154,3.84,3.78,1.5873,0.64,2.06,2.89
446,2015-10-13,93.66000366210938,95.37000274658205,93.5500030517578,94.12000274658205,19480300,META,1,0.54503844833188,96.93579789056196,88.4592025672017,53.9074957252184,89.63246595286084,4.253700865388819,91.88966725667318,92.458833694458,17.670000076293945,0.7172670639246154,0.5,0.47,6.383,0.64,2.06,2.89
446,2015-10-13,6.534999847412109,6.639999866485596,6.512499809265137,6.419948101043701,29844400,NVDA,1,0.2470472706942912,6.574494426375926,5.3165131400761005,65.75902760930373,152.6743799613279,25.559880231312537,5.775845225652059,5.490333827336629,17.670000076293945,0.7172670639246154,0.04,0.03,33.3333,0.64,2.06,2.89
447,2015-10-14,27.82250022888184,27.8799991607666,27.38999938964844,25.043371200561523,177849600,AAPL,2,-0.1664692399561573,26.340020614728143,24.55702967061121,45.20369313637538,-64.04129303296244,29.95763092152052,25.518890953063966,25.903669548034667,18.030000686645508,6.49191736033824,0.4625,0.4525,2.2099,0.57,1.99,2.84
447,2015-10-14,143.02102661132812,144.0248565673828,142.46653747558594,101.0378189086914,3507238,IBM,2,0.4880036510999304,103.37168363994604,94.55025620990747,49.120852857147085,97.1018481261848,12.307656792220255,98.81964314778646,101.28801663716634,18.030000686645508,6.49191736033824,3.84,3.78,1.5873,0.57,1.99,2.84
447,2015-10-14,94.08000183105467,95.1999969482422,93.61000061035156,94.06999969482422,19253400,META,2,0.6052204122428293,96.99892070491646,88.45808002750542,53.83563201095596,84.32899004197562,4.253700865388812,92.11766713460288,92.38683369954428,18.030000686645508,6.49191736033824,0.5,0.47,6.383,0.57,1.99,2.84
447,2015-10-14,6.607500076293945,6.947500228881836,6.599999904632568,6.65339994430542,61214800,NVDA,2,0.2671744273764362,6.680802991746766,5.313799020887512,68.67578269450593,175.9222062671396,34.76206312350417,5.822859970728556,5.52135108311971,18.030000686645508,6.49191736033824,0.04,0.03,33.3333,0.57,1.99,2.84
448,2015-10-15,27.732500076293945,28.024999618530277,27.622499465942383,25.41830444335937,150694000,AAPL,3,-0.1433799364354477,26.29246389169333,24.55777681570413,47.169714581351286,-26.61612644311351,28.18240680993741,25.515255228678384,25.855209159851075,16.049999237060547,1.9038150172450985,0.4625,0.4525,2.2099,0.61,2.04,2.87
448,2015-10-15,144.27342224121094,144.5889129638672,142.04588317871094,101.09173583984376,3636105,IBM,3,0.5128094066851077,103.52679935994892,94.52648356851786,49.207271591572685,91.942705054699,10.68266296505798,98.93279800415038,101.1876614888509,16.049999237060547,1.9038150172450985,3.84,3.78,1.5873,0.61,2.04,2.87
